Hour_of_Year,Time_(HH:MM),Hr_of_Day,Day_of_Year,Day_of_Week,Day_Name,Month,Mains_Temp_C
4908,205.4583333,12,205,2,Monday,7,17.27777778
4909,205.5,13,205,2,Monday,7,17.28333333
4910,205.5416667,14,205,2,Monday,7,17.29444444
4911,205.5833333,15,205,2,Monday,7,17.30555556
4912,205.625,16,205,2,Monday,7,17.31666667
4913,205.6666667,17,205,2,Monday,7,17.32777778
4914,205.7083333,18,205,2,Monday,7,17.33888889
4915,205.75,19,205,2,Monday,7,17.35
4916,205.7916667,20,205,2,Monday,7,17.35555556
4917,205.8333333,21,205,2,Monday,7,17.36111111
4918,205.875,22,205,2,Monday,7,17.36666667
4919,205.9166667,23,205,2,Monday,7,17.37222222
4920,205.9583333,24,205,2,Monday,7,17.37777778
4921,206,1,206,3,Tuesday,7,17.37777778
4922,206.0416667,2,206,3,Tuesday,7,17.38333333
4923,206.0833333,3,206,3,Tuesday,7,17.38333333
4924,206.125,4,206,3,Tuesday,7,17.38333333
4925,206.1666667,5,206,3,Tuesday,7,17.38888889
4926,206.2083333,6,206,3,Tuesday,7,17.38888889
4927,206.25,7,206,3,Tuesday,7,17.39444444
4928,206.2916667,8,206,3,Tuesday,7,17.39444444
4929,206.3333333,9,206,3,Tuesday,7,17.39444444
4930,206.375,10,206,3,Tuesday,7,17.4
4931,206.4166667,11,206,3,Tuesday,7,17.4
4932,206.4583333,12,206,3,Tuesday,7,17.40555556
4933,206.5,13,206,3,Tuesday,7,17.41111111
4934,206.5416667,14,206,3,Tuesday,7,17.41666667
4935,206.5833333,15,206,3,Tuesday,7,17.42222222
4936,206.625,16,206,3,Tuesday,7,17.43333333
4937,206.6666667,17,206,3,Tuesday,7,17.43888889
4938,206.7083333,18,206,3,Tuesday,7,17.45
4939,206.75,19,206,3,Tuesday,7,17.45555556
4940,206.7916667,20,206,3,Tuesday,7,17.46111111
4941,206.8333333,21,206,3,Tuesday,7,17.46666667
4942,206.875,22,206,3,Tuesday,7,17.46666667
4943,206.9166667,23,206,3,Tuesday,7,17.47222222
4944,206.9583333,24,206,3,Tuesday,7,17.47777778
4945,207,1,207,4,Wednesday,7,17.47777778
4946,207.0416667,2,207,4,Wednesday,7,17.47777778
4947,207.0833333,3,207,4,Wednesday,7,17.48333333
4948,207.125,4,207,4,Wednesday,7,17.48333333
4949,207.1666667,5,207,4,Wednesday,7,17.48888889
4950,207.2083333,6,207,4,Wednesday,7,17.48888889
4951,207.25,7,207,4,Wednesday,7,17.49444444
4952,207.2916667,8,207,4,Wednesday,7,17.49444444
4953,207.3333333,9,207,4,Wednesday,7,17.49444444
4954,207.375,10,207,4,Wednesday,7,17.49444444
4955,207.4166667,11,207,4,Wednesday,7,17.5
4956,207.4583333,12,207,4,Wednesday,7,17.5
4957,207.5,13,207,4,Wednesday,7,17.50555556
4958,207.5416667,14,207,4,Wednesday,7,17.50555556
4959,207.5833333,15,207,4,Wednesday,7,17.51111111
4960,207.625,16,207,4,Wednesday,7,17.51666667
4961,207.6666667,17,207,4,Wednesday,7,17.52222222
4962,207.7083333,18,207,4,Wednesday,7,17.52777778
4963,207.75,19,207,4,Wednesday,7,17.53333333
4964,207.7916667,20,207,4,Wednesday,7,17.53888889
4965,207.8333333,21,207,4,Wednesday,7,17.54444444
4966,207.875,22,207,4,Wednesday,7,17.55
4967,207.9166667,23,207,4,Wednesday,7,17.55
4968,207.9583333,24,207,4,Wednesday,7,17.55
4969,208,1,208,5,Thursday,7,17.55555556
4970,208.0416667,2,208,5,Thursday,7,17.55555556
4971,208.0833333,3,208,5,Thursday,7,17.55555556
4972,208.125,4,208,5,Thursday,7,17.56111111
4973,208.1666667,5,208,5,Thursday,7,17.56111111
4974,208.2083333,6,208,5,Thursday,7,17.56111111
4975,208.25,7,208,5,Thursday,7,17.56666667
4976,208.2916667,8,208,5,Thursday,7,17.56666667
4977,208.3333333,9,208,5,Thursday,7,17.56666667
4978,208.375,10,208,5,Thursday,7,17.57222222
4979,208.4166667,11,208,5,Thursday,7,17.57222222
4980,208.4583333,12,208,5,Thursday,7,17.57777778
4981,208.5,13,208,5,Thursday,7,17.58333333
4982,208.5416667,14,208,5,Thursday,7,17.58333333
4983,208.5833333,15,208,5,Thursday,7,17.58888889
4984,208.625,16,208,5,Thursday,7,17.59444444
4985,208.6666667,17,208,5,Thursday,7,17.59444444
4986,208.7083333,18,208,5,Thursday,7,17.6
4987,208.75,19,208,5,Thursday,7,17.60555556
4988,208.7916667,20,208,5,Thursday,7,17.60555556
4989,208.8333333,21,208,5,Thursday,7,17.60555556
4990,208.875,22,208,5,Thursday,7,17.61111111
4991,208.9166667,23,208,5,Thursday,7,17.61111111
4992,208.9583333,24,208,5,Thursday,7,17.61111111
4993,209,1,209,6,Friday,7,17.61666667
4994,209.0416667,2,209,6,Friday,7,17.61666667
4995,209.0833333,3,209,6,Friday,7,17.61666667
4996,209.125,4,209,6,Friday,7,17.62222222
4997,209.1666667,5,209,6,Friday,7,17.62222222
4998,209.2083333,6,209,6,Friday,7,17.62222222
4999,209.25,7,209,6,Friday,7,17.62777778
5000,209.2916667,8,209,6,Friday,7,17.62777778
5001,209.3333333,9,209,6,Friday,7,17.62777778
5002,209.375,10,209,6,Friday,7,17.62777778
5003,209.4166667,11,209,6,Friday,7,17.62777778
5004,209.4583333,12,209,6,Friday,7,17.63333333
5005,209.5,13,209,6,Friday,7,17.63333333
5006,209.5416667,14,209,6,Friday,7,17.63333333
5007,209.5833333,15,209,6,Friday,7,17.62777778
5008,209.625,16,209,6,Friday,7,17.62777778
5009,209.6666667,17,209,6,Friday,7,17.62777778
5010,209.7083333,18,209,6,Friday,7,17.62222222
5011,209.75,19,209,6,Friday,7,17.62222222
5012,209.7916667,20,209,6,Friday,7,17.62222222
5013,209.8333333,21,209,6,Friday,7,17.62222222
5014,209.875,22,209,6,Friday,7,17.61666667
5015,209.9166667,23,209,6,Friday,7,17.61666667
5016,209.9583333,24,209,6,Friday,7,17.61666667
5017,210,1,210,7,Saturday,7,17.61666667
5018,210.0416667,2,210,7,Saturday,7,17.61666667
5019,210.0833333,3,210,7,Saturday,7,17.61666667
5020,210.125,4,210,7,Saturday,7,17.61666667
5021,210.1666667,5,210,7,Saturday,7,17.61666667
5022,210.2083333,6,210,7,Saturday,7,17.61666667
5023,210.25,7,210,7,Saturday,7,17.61666667
5024,210.2916667,8,210,7,Saturday,7,17.61666667
5025,210.3333333,9,210,7,Saturday,7,17.61666667
5026,210.375,10,210,7,Saturday,7,17.61111111
5027,210.4166667,11,210,7,Saturday,7,17.61111111
5028,210.4583333,12,210,7,Saturday,7,17.61111111
5029,210.5,13,210,7,Saturday,7,17.61111111
5030,210.5416667,14,210,7,Saturday,7,17.61111111
5031,210.5833333,15,210,7,Saturday,7,17.61111111
5032,210.625,16,210,7,Saturday,7,17.61111111
5033,210.6666667,17,210,7,Saturday,7,17.61111111
5034,210.7083333,18,210,7,Saturday,7,17.61111111
5035,210.75,19,210,7,Saturday,7,17.61111111
5036,210.7916667,20,210,7,Saturday,7,17.61111111
5037,210.8333333,21,210,7,Saturday,7,17.61111111
5038,210.875,22,210,7,Saturday,7,17.61111111
5039,210.9166667,23,210,7,Saturday,7,17.61666667
5040,210.9583333,24,210,7,Saturday,7,17.61666667
5041,211,1,211,1,Sunday,7,17.61666667
5042,211.0416667,2,211,1,Sunday,7,17.61666667
5043,211.0833333,3,211,1,Sunday,7,17.61666667
5044,211.125,4,211,1,Sunday,7,17.61666667
5045,211.1666667,5,211,1,Sunday,7,17.61666667
5046,211.2083333,6,211,1,Sunday,7,17.61666667
5047,211.25,7,211,1,Sunday,7,17.62222222
5048,211.2916667,8,211,1,Sunday,7,17.62222222
5049,211.3333333,9,211,1,Sunday,7,17.62777778
5050,211.375,10,211,1,Sunday,7,17.62777778
5051,211.4166667,11,211,1,Sunday,7,17.63333333
5052,211.4583333,12,211,1,Sunday,7,17.63333333
5053,211.5,13,211,1,Sunday,7,17.63888889
5054,211.5416667,14,211,1,Sunday,7,17.64444444
5055,211.5833333,15,211,1,Sunday,7,17.64444444
5056,211.625,16,211,1,Sunday,7,17.65
5057,211.6666667,17,211,1,Sunday,7,17.65
5058,211.7083333,18,211,1,Sunday,7,17.65555556
5059,211.75,19,211,1,Sunday,7,17.66111111
5060,211.7916667,20,211,1,Sunday,7,17.66111111
5061,211.8333333,21,211,1,Sunday,7,17.66666667
5062,211.875,22,211,1,Sunday,7,17.67222222
5063,211.9166667,23,211,1,Sunday,7,17.67222222
5064,211.9583333,24,211,1,Sunday,7,17.67777778
5065,212,1,212,2,Monday,7,17.67777778
5066,212.0416667,2,212,2,Monday,7,17.67777778
5067,212.0833333,3,212,2,Monday,7,17.68333333
5068,212.125,4,212,2,Monday,7,17.68333333
5069,212.1666667,5,212,2,Monday,7,17.68333333
5070,212.2083333,6,212,2,Monday,7,17.68888889
5071,212.25,7,212,2,Monday,7,17.68888889
5072,212.2916667,8,212,2,Monday,7,17.69444444
5073,212.3333333,9,212,2,Monday,7,17.7
5074,212.375,10,212,2,Monday,7,17.70555556
5075,212.4166667,11,212,2,Monday,7,17.71111111
5076,212.4583333,12,212,2,Monday,7,17.71666667
5077,212.5,13,212,2,Monday,7,17.72222222
5078,212.5416667,14,212,2,Monday,7,17.72777778
5079,212.5833333,15,212,2,Monday,7,17.73888889
5080,212.625,16,212,2,Monday,7,17.74444444
5081,212.6666667,17,212,2,Monday,7,17.75555556
5082,212.7083333,18,212,2,Monday,7,17.76111111
5083,212.75,19,212,2,Monday,7,17.76666667
5084,212.7916667,20,212,2,Monday,7,17.77222222
5085,212.8333333,21,212,2,Monday,7,17.77777778
5086,212.875,22,212,2,Monday,7,17.78333333
5087,212.9166667,23,212,2,Monday,7,17.78333333
5088,212.9583333,24,212,2,Monday,7,17.78888889
5089,213,1,213,3,Tuesday,7,17.78888889
5090,213.0416667,2,213,3,Tuesday,7,17.79444444
5091,213.0833333,3,213,3,Tuesday,7,17.79444444
5092,213.125,4,213,3,Tuesday,7,17.79444444
5093,213.1666667,5,213,3,Tuesday,7,17.79444444
5094,213.2083333,6,213,3,Tuesday,7,17.79444444
5095,213.25,7,213,3,Tuesday,7,17.79444444
5096,213.2916667,8,213,3,Tuesday,7,17.79444444
5097,213.3333333,9,213,3,Tuesday,7,17.79444444
5098,213.375,10,213,3,Tuesday,7,17.79444444
5099,213.4166667,11,213,3,Tuesday,7,17.79444444
5100,213.4583333,12,213,3,Tuesday,7,17.8
5101,213.5,13,213,3,Tuesday,7,17.8
5102,213.5416667,14,213,3,Tuesday,7,17.80555556
5103,213.5833333,15,213,3,Tuesday,7,17.81111111
5104,213.625,16,213,3,Tuesday,7,17.81666667
5105,213.6666667,17,213,3,Tuesday,7,17.82222222
5106,213.7083333,18,213,3,Tuesday,7,17.82777778
5107,213.75,19,213,3,Tuesday,7,17.83333333
5108,213.7916667,20,213,3,Tuesday,7,17.83333333
5109,213.8333333,21,213,3,Tuesday,7,17.83888889
5110,213.875,22,213,3,Tuesday,7,17.84444444
5111,213.9166667,23,213,3,Tuesday,7,17.84444444
5112,213.9583333,24,213,3,Tuesday,7,17.85
5113,214,1,214,4,Wednesday,8,17.85
5114,214.0416667,2,214,4,Wednesday,8,17.85555556
5115,214.0833333,3,214,4,Wednesday,8,17.85555556
5116,214.125,4,214,4,Wednesday,8,17.85555556
5117,214.1666667,5,214,4,Wednesday,8,17.86111111
5118,214.2083333,6,214,4,Wednesday,8,17.86111111
5119,214.25,7,214,4,Wednesday,8,17.86666667
5120,214.2916667,8,214,4,Wednesday,8,17.86666667
5121,214.3333333,9,214,4,Wednesday,8,17.86666667
5122,214.375,10,214,4,Wednesday,8,17.86666667
5123,214.4166667,11,214,4,Wednesday,8,17.87222222
5124,214.4583333,12,214,4,Wednesday,8,17.87222222
5125,214.5,13,214,4,Wednesday,8,17.87777778
5126,214.5416667,14,214,4,Wednesday,8,17.88333333
5127,214.5833333,15,214,4,Wednesday,8,17.88333333
5128,214.625,16,214,4,Wednesday,8,17.88333333
5129,214.6666667,17,214,4,Wednesday,8,17.88888889
5130,214.7083333,18,214,4,Wednesday,8,17.88888889
5131,214.75,19,214,4,Wednesday,8,17.88888889
5132,214.7916667,20,214,4,Wednesday,8,17.88888889
5133,214.8333333,21,214,4,Wednesday,8,17.88888889
5134,214.875,22,214,4,Wednesday,8,17.89444444
5135,214.9166667,23,214,4,Wednesday,8,17.89444444
5136,214.9583333,24,214,4,Wednesday,8,17.89444444
5137,215,1,215,5,Thursday,8,17.9
5138,215.0416667,2,215,5,Thursday,8,17.9
5139,215.0833333,3,215,5,Thursday,8,17.9
5140,215.125,4,215,5,Thursday,8,17.90555556
5141,215.1666667,5,215,5,Thursday,8,17.90555556
5142,215.2083333,6,215,5,Thursday,8,17.90555556
5143,215.25,7,215,5,Thursday,8,17.91111111
5144,215.2916667,8,215,5,Thursday,8,17.91111111
5145,215.3333333,9,215,5,Thursday,8,17.91111111
5146,215.375,10,215,5,Thursday,8,17.91111111
5147,215.4166667,11,215,5,Thursday,8,17.91111111
5148,215.4583333,12,215,5,Thursday,8,17.91111111
5149,215.5,13,215,5,Thursday,8,17.91111111
5150,215.5416667,14,215,5,Thursday,8,17.91111111
5151,215.5833333,15,215,5,Thursday,8,17.91111111
5152,215.625,16,215,5,Thursday,8,17.91666667
5153,215.6666667,17,215,5,Thursday,8,17.91666667
5154,215.7083333,18,215,5,Thursday,8,17.91666667
