Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 07/21  08:00:00,0.0,0.0,0.0,2782.46517666615,10016874.63599814,10709798.016614033,0.0,0.0,0.0,20.016956345096188,32.187508718644767,26.56721003855239,79.33343542695644,0.0,0.0,0.4929878748615019,0.2375844240085526,3.388154153902342,274.06094544016096 
 07/21  09:00:00,0.0,0.0,0.0,2956.297385022601,10642670.586081364,11817427.704420653,0.0,0.0,0.0,20.222869367810416,32.812309369965138,32.668519792518797,172.89962182115,0.0,0.0,0.48770399665438476,0.21851865639672747,3.43686317688782,274.06094544016096 
 07/21  10:00:00,0.0,0.0,0.0,2958.978166779883,10652321.400407579,12521203.725371957,0.0,0.0,0.0,20.445548063381783,33.61832863924441,38.56957462308674,253.83636286042313,0.0,0.0,0.4836741281575688,0.20267102904041349,3.4904219015409185,274.06094544016096 
 07/21  11:00:00,0.0,0.0,0.0,2717.22865373046,9782023.153429656,12143783.098027559,0.0,0.0,0.0,20.682271089964155,34.53062803956158,44.10136966648835,323.03058241303065,0.0,0.0,0.4806911673502221,0.19629479951453264,3.540815340530256,274.06094544016096 
 07/21  12:00:00,0.0,0.0,0.0,2270.517270972208,8173862.175499948,10476854.39945434,0.0,0.0,0.0,20.897716924122638,35.38941152239441,48.43987340237999,367.2199121802792,0.0,0.0,0.47943916482657208,0.20049766019340604,3.5811733192858985,274.06094544016096 
 07/21  13:00:00,0.0,0.0,0.0,1990.8988367415787,7167235.812269683,8859982.769121703,0.0,0.0,0.0,21.106499282124177,36.1774373946406,51.57653920384576,401.33017887988219,0.0,0.0,0.4786914422749284,0.20357467272814115,3.6076476290343084,274.06094544016096 
 07/21  14:00:00,0.0,0.0,0.0,2095.9411276447538,7545388.059521113,9624725.247101969,0.0,0.0,0.0,21.29391160829653,37.086035830706958,53.34883368382825,421.06566743437846,0.0,0.0,0.4787152990581207,0.20689526512336066,3.620352614634638,274.06094544016096 
 07/21  15:00:00,0.0,0.0,0.0,2516.0143388056264,9057651.619700255,11475912.860558367,0.0,0.0,0.0,21.454449477979656,38.1561950570173,53.727328469952798,416.93837934731729,0.0,0.0,0.48025056271959906,0.210991078511233,3.6192674572839906,274.06094544016096 
 07/21  16:00:00,0.0,0.0,0.0,2881.0436168011794,10371757.020484245,12368903.827196306,0.0,0.0,0.0,21.579257832355386,39.213031135609167,52.547573970222817,384.12188886971048,0.0,0.0,0.4837829067228784,0.23088656838614894,3.6067793412372657,274.06094544016096 
 07/21  17:00:00,0.0,0.0,0.0,2983.453476423581,10740432.515124891,12021566.037763888,0.0,0.0,0.0,21.684537418808675,40.11981299631828,50.01338343914649,341.3810896418594,0.0,0.0,0.4880361237022841,0.25020310494295336,3.582715419941908,274.06094544016096 
