Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 12/26  15:00:00,4.0,19.603042074407718,21.773557782584856,57.71719606987158,5656.559910686056
 12/26  16:00:00,4.0,19.58233600107226,21.15446750341198,63.26860743105837,6199.919206350245
 12/26  17:00:00,4.0,19.588235877544374,20.17839581059176,65.73802891025116,6446.994270640624
 12/26  18:00:00,4.0,19.59152168309386,20.18404797997092,68.20095851167154,6687.601211575982
 12/26  19:00:00,4.0,19.595310101471977,19.982322731651244,69.8269398080956,6846.63270986902
 12/26  20:00:00,4.0,19.597001751792,19.95330842385885,70.91807700597363,6953.021030230131
 12/26  21:00:00,4.0,19.598171114557452,19.901572222399867,71.69219727173837,7028.774754049958
 12/26  22:00:00,4.0,19.59874031358667,19.881595154589927,72.26360541713125,7084.7403518471565
 12/26  23:00:00,3.0,18.626524223486044,19.657003720446944,52.168929638601064,5114.695512943183
 12/26  24:00:00,4.0,18.505052928851853,18.666248739669552,52.722219960488346,5342.403058992922
 12/27  01:00:00,3.0,18.48374371791885,19.45678279251338,56.358150819464456,5734.105145416266
 12/27  02:00:00,3.0,18.479844347416158,18.12041956666772,59.9728241558019,6106.32416109104
 12/27  03:00:00,3.0,18.486470963936885,19.220218339916897,59.482645881074376,6057.294659725882
 12/27  04:00:00,4.0,18.494919586758144,19.128624108419594,57.12355890941722,5815.869827072928
 12/27  05:00:00,3.0,18.483622143097577,19.263808646127615,60.38233567988622,6145.9983162453045
 12/27  06:00:00,3.0,19.398137121275873,17.98464991304969,84.14902053300074,8568.390746046183
 12/27  07:00:00,3.0,19.562837681028604,19.20364743807874,85.75058081201243,8466.34449186317
 12/27  08:00:00,3.0,19.59834464471203,18.9016963057413,83.98603207202754,8245.40571264741
 12/27  09:00:00,3.0,19.594367226252835,17.958451664646663,86.52582222006572,8484.408697149054
 12/27  10:00:00,3.0,19.601302083405866,18.316453353403272,83.61310547042265,8199.199046703692
 12/27  11:00:00,3.0,19.614660607232036,20.382400302203603,76.87834786797217,7537.090216439871
 12/27  12:00:00,3.5,19.622310479419,21.987507199666,68.47410671928749,6710.147793773944
 12/27  13:00:00,4.0,19.644340313968772,25.968718806294827,46.680274873452525,4573.337263105746
 12/27  14:00:00,5.0,19.666993654538064,25.236256747432993,35.19397955693558,3445.418420454951
 12/27  15:00:00,4.0,19.613731677440555,23.991081189531045,38.02237527601406,3719.4537552598854
 12/27  16:00:00,4.0,19.517568925673658,22.63731850413293,45.66450875428819,4475.26497787788
 12/27  17:00:00,3.0,19.549304724175226,21.31308566632372,54.900978802491316,5398.34346607608
 12/27  18:00:00,3.0,19.571556779822124,20.54093859199112,60.738181590939746,5965.831024079703
 12/27  19:00:00,3.0,19.58292962485081,20.076528895378516,65.33907113873025,6412.861995187036
 12/27  20:00:00,3.0,19.588949272177572,19.78792880982885,68.65050778578393,6735.265946115465
