Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 07/21  15:00:00,0.0,0.0,0.0,2841.892806881915,10230814.104774895,12792271.15573879,0.0,0.0,0.0,23.451086620268879,37.71212118036682,46.33950556972918,730.3005268881468,0.0,0.0,0.897865879662478,0.4151911849897981,6.856430746401329,268.6550317631766 
 07/21  16:00:00,0.0,0.0,0.0,2953.6468508289365,10633128.66298417,12583840.654663269,0.0,0.0,0.0,23.555352259657828,38.613387923725088,45.055626624259868,666.7869946993319,0.0,0.0,0.9016862870687709,0.42113859480940499,6.841014330526827,268.6550317631766 
 07/21  17:00:00,0.0,0.0,0.0,2863.9762794807786,10310314.606130803,11473942.354456636,0.0,0.0,0.0,23.610886500384358,39.29422876548521,42.787037157288818,586.4468316233267,0.0,0.0,0.9062573650651669,0.4315164827582937,6.811929914167264,268.6550317631766 
 07/21  18:00:00,0.0,0.0,0.0,2623.469568180877,9444490.445451158,10115817.056360586,0.0,0.0,0.0,23.608337963595316,39.741849772314527,39.701748952969797,489.30181083065818,0.0,0.0,0.9113936965272121,0.4429416358663328,6.7718648189876389,268.6550317631766 
 07/21  19:00:00,0.0,0.0,0.0,2058.315944601384,7409937.4005649839,7232732.667178994,0.0,0.0,0.0,23.49435031234995,39.78078284923901,35.86582403714328,348.55267023080156,0.0,0.0,0.9186871088831708,0.4645560481291445,6.735038545069104,268.6550317631766 
 07/21  20:00:00,0.0,0.0,0.0,401.3356838317891,1444808.4617944407,0.0,0.0,0.0,0.0,23.387845887377144,39.10297635087704,32.287391076609747,245.2603192442046,0.0,0.0,0.9238302846102456,0.4746119868440607,6.6920654747798589,268.6550317631766 
 07/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23502429731717,38.2219554159822,29.483331073168089,164.03785014836434,0.0,0.0,0.9274141843846463,0.4773366393536743,6.662686301697189,268.6550317631766 
 07/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03943531607426,37.32902002149949,27.45862418507905,84.89416305406547,0.0,0.0,0.9307934757256489,0.47968486463074708,6.651973217018606,268.6550317631766 
 07/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8487919791233,36.4297230556076,26.00434643679349,25.39651700325434,0.0,0.0,0.9331898687643171,0.48016644058454147,6.647422481521992,268.6550317631766 
 07/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.632898412062056,35.50092571313125,24.708579298815743,0.0,0.0,0.0,0.9355437023118393,0.48123035303707398,6.646966116517865,268.6550317631766 
