Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39769471841157,20.554013371630679,8.806399430811244,0.0,0.0,0.0,0.487665375502127,0.38119400238440506,4.1951625542873949,4545.545882994769 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.175550449013029,20.55541573186068,8.837166665088312,0.0,0.0,0.0,0.5794029886346804,0.3786816718725091,3.8665952332313346,4635.136315565846 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18767837732911,20.55510628069366,9.194879863367174,0.0,0.0,0.0,0.5411612282234147,0.4335778091033467,2.9112374364079205,4953.451744128115 
 01/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.739302888703467,20.553853063642867,6.949940027336004,0.0,0.0,0.0,1.374458071585633,0.6953848227708368,11.498521812388225,6162.336011918573 
 01/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.184352313163084,20.552175958956828,6.204539206649341,0.0,0.0,0.0,1.6128673053691936,0.8090678745645811,12.99636115973106,7190.581231114955 
 01/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.805634345667647,20.556948596615319,6.763968950781698,0.0,0.0,0.0,1.0585372150055053,0.5678883389742213,8.00009673261033,6081.049072432108 
 01/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686125021638665,20.553889532897786,6.532818420435264,0.0,0.0,0.0,1.0580842564374509,0.568264953627432,7.993664919422755,6079.902921180814 
 01/02  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4072308265051,20.55231125037856,7.120863578629171,0.0,0.0,0.0,1.2553527911306526,0.6920528679487267,8.509241896915759,6702.857785477468 
 01/02  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676662654613372,20.55326906045014,7.239463218998571,0.0,0.0,0.0,1.0240905599918789,0.7086442333047952,8.351170933423204,6830.725916537592 
 01/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.240312631045,20.552063603555046,7.243572671391441,0.0,0.0,0.0,1.2540627878440883,0.6929514363831135,8.509683656879286,6756.520645970944 
 01/02  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.111246322896762,20.55614528258971,8.087976283726878,0.0,0.0,0.0,0.6820139579463703,0.54733400452158,5.161922190906995,5953.4081472726 
 01/02  09:00:00,0.0,0.0,0.0,627.7020611440789,2259727.420118684,134383.88653562388,0.0,0.0,0.0,13.06974689410246,20.554791689999996,9.100197077944032,0.0,0.0,0.0,0.6755937380093147,0.4562722413724276,3.9735513267277406,5038.340484780139 
 01/02  10:00:00,0.0,0.0,0.0,919.3192351137681,3309549.246409565,1441249.454198909,0.0,0.0,0.0,12.993486762841954,20.55440768092988,9.963621912518632,0.0,0.0,0.0,0.7621799063277958,0.5804285330102685,5.968480844004233,5085.844907198949 
 01/02  11:00:00,0.0,0.0,0.0,1269.9913702423988,4571968.932872635,3051264.5137401956,0.0,0.0,0.0,12.693874920233247,20.55497136307747,10.80767560261142,0.0,0.0,0.0,0.938676692331231,0.5395340718360975,6.70719248741443,4377.650859726179 
 01/02  12:00:00,0.0,0.0,0.0,1226.0711477581745,4413856.131929428,2850738.4527470024,0.0,0.0,0.0,12.312606196234823,20.554915555438457,10.464887226511378,0.0,0.0,0.0,1.2603516762092062,0.6410526497950851,9.980195550756618,4423.086544722553 
