Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 12/21  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4582814042817,17.07522821118812,-1.9353192087240812,0.0,0.0,0.0,0.3575191652326229,0.42165287508220647,1.4720429000733584,7737.077255976351 
 12/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.365097742128773,17.056918199684735,-1.9438070774189605,0.0,0.0,0.0,0.35731352840334,0.42148796183501016,1.472052433544302,7737.077255976351 
 12/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.274666068243839,17.03872939007571,-1.952212822938635,0.0,0.0,0.0,0.35711362556417927,0.42132362965248745,1.472061591569859,7737.077255976351 
 12/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1868478401105,17.020682783168405,-1.9605301616471287,0.0,0.0,0.0,0.3569190479802679,0.4211601440091001,1.4720704448755178,7737.077255976351 
 12/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.101479644120289,17.002799090989389,-1.9687523834834025,0.0,0.0,0.0,0.35672951858690457,0.4209977200910824,1.4720790108443758,7737.077255976351 
 12/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01840995496231,16.985095179483929,-1.976874308410123,0.0,0.0,0.0,0.35654475656367909,0.42083656854347536,1.4720873119409342,7737.077255976351 
 07/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61397523083641,36.47681557853681,24.328011631852396,0.0,0.0,0.0,0.48398266590758956,0.3420154692369673,2.5150835449076149,257.4216506733774 
 07/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.436547192675378,35.46277994206452,23.242827297638838,0.0,0.0,0.0,0.48451209245646456,0.3392998991328687,2.5130250023447378,257.4216506733774 
 07/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.264504276512569,34.46727619736454,22.35359334428922,0.0,0.0,0.0,0.48466627347650839,0.33520324895627498,2.5114737172293677,257.4216506733774 
 07/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08705751654106,33.510609391170067,21.5884633902977,0.0,0.0,0.0,0.4848347983295732,0.3321173789685955,2.5118745023911899,257.4216506733774 
