Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 07/21  07:00:00,0.0,0.0,0.0,2663.6553338568899,9589159.201884803,9628909.22744766,0.0,0.0,0.0,18.493623986563635,28.684642235335518,20.25878423257265,0.0,0.0,0.0,0.6324475294836693,0.34935299305121317,4.377246861343013,252.7075028724915 
 07/21  08:00:00,0.0,0.0,0.0,2896.3200927823156,10426752.334016337,11048720.501765715,0.0,0.0,0.0,18.837033215507128,29.155525820220356,25.416193656624594,0.0,0.0,0.0,0.6246004613732314,0.3233844744179749,4.408679767871664,252.7075028724915 
 07/21  09:00:00,0.0,0.0,0.0,2967.0218410560948,10681278.627801942,12216757.969791729,0.0,0.0,0.0,19.178419895115547,29.892844673752035,31.029302493114466,152.27557479554549,0.0,0.0,0.6163330208694293,0.2942665056490027,4.447038734267319,252.7075028724915 
 07/21  10:00:00,0.0,0.0,0.0,2826.539294163603,10175541.45898897,12429528.034611183,0.0,0.0,0.0,19.541329946572288,30.782488146732999,36.688432554895509,283.4036745992394,0.0,0.0,0.609505625112717,0.28509786570002318,4.492520410151357,252.7075028724915 
 07/21  11:00:00,0.0,0.0,0.0,2439.2060265121469,8781141.695443729,11322110.683189676,0.0,0.0,0.0,19.884077986319395,31.723199375279778,41.65087940988425,395.5445946830301,0.0,0.0,0.6037347009665964,0.27640482450087819,4.530733927571982,252.7075028724915 
 07/21  12:00:00,0.0,0.0,0.0,2110.835510087845,7599007.836316241,9691855.657299709,0.0,0.0,0.0,20.17121704273328,32.587364709297698,45.39265714044744,466.738242352518,0.0,0.0,0.6003519058583023,0.27295283258266347,4.562069329739019,252.7075028724915 
 07/21  13:00:00,0.0,0.0,0.0,2126.4975627484107,7655391.225894278,9934329.44344502,0.0,0.0,0.0,20.43766815977444,33.557707038804299,47.92449719980517,521.5415260065259,0.0,0.0,0.5978183632533957,0.27051214533927578,4.578719670133477,252.7075028724915 
 07/21  14:00:00,0.0,0.0,0.0,2476.0854265958466,8913907.535745047,11792187.074249218,0.0,0.0,0.0,20.67615671021861,34.70713666151711,49.17704979420717,552.784506472829,0.0,0.0,0.5966955993695691,0.2720522993196711,4.581065640458016,252.7075028724915 
 07/21  15:00:00,0.0,0.0,0.0,2849.1312231835379,10256872.403460736,12955578.76360629,0.0,0.0,0.0,20.864543964111634,35.90759592091751,49.03644469247085,545.6684553790196,0.0,0.0,0.597903222893345,0.2803927851473199,4.572289982153801,252.7075028724915 
 07/21  16:00:00,0.0,0.0,0.0,2967.872208905035,10684339.952058128,12675911.69567066,0.0,0.0,0.0,20.97681958989847,36.961989749578339,47.297144417854287,492.73222224907706,0.0,0.0,0.6017450540118878,0.2935953862522525,4.553806028012275,252.7075028724915 
 07/21  17:00:00,0.0,0.0,0.0,2883.1649784991498,10379393.922596939,11553548.705448732,0.0,0.0,0.0,21.043184786066765,37.78183148346091,44.2774898968387,424.24419102416808,0.0,0.0,0.6061416774680617,0.30955868984935039,4.519388945481368,252.7075028724915 
 07/21  18:00:00,0.0,0.0,0.0,2633.422875407763,9480322.351467947,10120433.706244983,0.0,0.0,0.0,21.054247297413743,38.29654398632641,40.17913666320085,340.20617085434039,0.0,0.0,0.6113494997929354,0.33270576475886645,4.477086370195548,252.7075028724915 
 07/21  19:00:00,0.0,0.0,0.0,1970.5458141482878,7093964.930933836,6643215.337181257,0.0,0.0,0.0,20.957809479465455,38.32541709044155,35.16930108301749,216.16515404720833,0.0,0.0,0.6186707603688165,0.3586080415720001,4.437514884754913,252.7075028724915 
 07/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85830095854764,37.46874282064101,30.425142841925717,124.43663301478253,0.0,0.0,0.6237737210004336,0.370937649989083,4.390804349611188,252.7075028724915 
 07/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69648313206139,36.53186843667426,26.83877584860524,51.69227173128553,0.0,0.0,0.6272725190380326,0.3743593446685867,4.359612192344535,252.7075028724915 
 07/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49609926062087,35.57310592270122,24.269425284482364,0.0,0.0,0.0,0.6307120408292537,0.3786035161390567,4.346167804704566,252.7075028724915 
 07/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29277427374922,34.577167012551289,22.29089670227795,0.0,0.0,0.0,0.6331655773385474,0.38052306155079798,4.337625837203545,252.7075028724915 
 07/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.060158067962548,33.542877365474229,20.69232411858516,0.0,0.0,0.0,0.6355809085784795,0.38292418502640127,4.336392371739159,252.7075028724915 
 01/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.265855352197624,20.55472037800834,6.13677711387538,0.0,0.0,0.0,0.48660165974900429,0.3720924037992248,2.8405296531885089,5468.891361798192 
 01/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.20566052321229,20.554801795272959,7.1131604348306969,0.0,0.0,0.0,0.32766797373658149,0.3597777253046909,0.6409934488607112,5560.950081504046 
 01/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74671802455432,20.55437981748403,5.421136113062471,0.0,0.0,0.0,0.9154148136339047,0.5005063472479117,9.857459860579438,5946.812515228425 
 01/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.303751310041769,20.55411272822358,5.582267484923496,0.0,0.0,0.0,1.0829296495067274,0.5632541621665034,11.391491260969393,6306.20796454622 
 01/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.296543792574932,20.554109668544098,6.13815807310398,0.0,0.0,0.0,0.9099278995249951,0.49293075213384748,7.634765718311214,6017.305380763314 
 01/01  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.767975201356445,20.554391035908119,7.418822708451224,0.0,0.0,0.0,0.5535219105353662,0.4125547366302748,3.2612826370285608,5612.784572242346 
 01/01  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.034944179691387,20.553671169561235,6.9528353519861689,0.0,0.0,0.0,0.8319596396408165,0.5124368084345234,5.650718882913219,6030.717414213631 
 01/01  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.793537325498124,20.55422310343977,6.3082715856163029,0.0,0.0,0.0,0.9064383125961,0.4926299212660434,7.626678004239771,5906.04050279872 
 01/01  09:00:00,0.0,0.0,0.0,73.10026339887408,263160.94823594667,0.0,0.0,0.0,0.0,15.095327589724862,20.554666140573823,6.81671721257923,0.0,0.0,0.0,0.6588545596183187,0.4196025745902771,5.923234708313299,5534.405934178258 
 01/01  10:00:00,0.0,0.0,0.0,423.53786926980237,1524736.3293712885,0.0,0.0,0.0,0.0,14.873186654740949,20.554830097723,6.865954241579205,0.0,0.0,0.0,0.7266934195799476,0.45303491023986289,7.43031771578871,5324.027513777061 
 01/01  11:00:00,0.0,0.0,0.0,427.4498289953953,1538819.384383423,0.0,0.0,0.0,0.0,14.406959513826,20.554660558553203,6.347188076943348,0.0,0.0,0.0,0.9038432099721029,0.5156253074154132,10.683093641148906,5506.972098473573 
 01/01  12:00:00,0.0,0.0,0.0,276.90494033470989,996857.7852049555,0.0,0.0,0.0,0.0,14.423787836899573,20.554972913770006,7.236239028897763,0.0,0.0,0.0,0.8926139524644512,0.4781994397795298,9.211580887925927,5219.5437712912539 
 01/01  13:00:00,0.0,0.0,0.0,414.12682882432116,1490856.5837675562,0.0,0.0,0.0,0.0,14.58257768305014,20.555069442024676,7.52335023962041,0.0,0.0,0.0,0.7306258419537817,0.4612003188030999,8.24348084934702,5000.28373971707 
 01/01  14:00:00,0.0,0.0,0.0,266.83682689772618,960612.5768318141,0.0,0.0,0.0,0.0,13.9245964810555,20.55470791936832,6.3173489942652349,0.0,0.0,0.0,1.0613816033224138,0.5462943773869519,12.988305493688902,5377.21594392406 
 01/01  15:00:00,0.0,0.0,0.0,53.534492604611518,192724.17337660146,0.0,0.0,0.0,0.0,14.311990383944839,20.555022259572753,8.394422912023425,0.0,0.0,0.0,0.830200241398546,0.4818535878509919,5.98614246302557,5157.260454195866 
 01/01  16:00:00,0.0,0.0,0.0,14.493449568575715,52176.41844687257,0.0,0.0,0.0,0.0,14.70588995518692,20.55482687511526,7.809183953338166,0.0,0.0,0.0,0.4782501494301864,0.3731227905369429,2.86163316296935,4867.476357298915 
 01/01  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.902102471350413,20.555134320985876,8.637323500163836,0.0,0.0,0.0,0.35131849907170867,0.37452503469123918,1.0646482968826188,4969.18880851729 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.847119181507346,20.554880334382717,7.707116851512896,0.0,0.0,0.0,0.32188668534953066,0.3658500198053466,0.0,5208.5424873260249 
 01/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.708223331976152,20.554547171821676,6.27203070121601,0.0,0.0,0.0,0.32697838670387915,0.39103710073978306,0.0,5703.228767114562 
 01/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.354478321296297,20.554508663573708,4.717902657970482,0.0,0.0,0.0,0.45390837170741057,0.3941702401965169,2.2228383362917136,5827.5572118674649 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999272976639717,20.55455604480422,4.742879942709649,0.0,0.0,0.0,0.64589193055917,0.42618061709126228,4.741469986203503,5880.0883158553519 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662566996018004,20.553758667384938,4.230226130054504,0.0,0.0,0.0,0.7175829650535786,0.461246099709487,5.688048169470735,6304.566954372031 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95851362773574,20.55382181810527,4.922835971831931,0.0,0.0,0.0,0.5556439378097405,0.42357241361325506,3.462682748528211,6161.75616722191 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.349488562135493,20.553999511454529,5.5516486095596149,0.0,0.0,0.0,0.3577047617778599,0.3815749652501411,1.470581775367127,5894.166229953044 
