Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil NaturalGas Rate [W](Hourly),HEATING_FUEL_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  22:00:00,7.0,20.2042743730571,20.055068077840577,14.946890405934264,62.48124025252796,7837.507806127105,0.0
 01/01  23:00:00,7.0,18.736404658370056,20.146439038635542,14.441203974530298,38.52577827800795,4788.496200242177,0.0
 01/01  24:00:00,7.0,18.553256758279026,21.05718810159317,14.469578889675383,39.6663382952701,5148.824493368568,0.0
 01/27  01:00:00,1.0,18.500596292461765,18.082045917352325,13.109885967981079,80.50164011557516,10503.995043301955,0.0
 01/27  02:00:00,1.0,18.496268083451316,16.979152373002666,12.16785759847973,90.07848537114145,11844.915880438648,0.0
 01/27  03:00:00,1.0,18.5010610387827,17.05326556374886,12.412162189210607,97.54956229773727,12899.301973760967,0.0
 01/27  04:00:00,1.0,18.518902710751583,17.99781552690934,12.858978182537843,95.24133487585046,12569.26910923423,0.0
 01/27  05:00:00,1.0,18.516335217092283,16.13877282819047,11.047937996884759,99.67272502879538,13119.06513715334,0.0
 01/27  06:00:00,1.0,19.805320121024295,18.40604957667142,13.249533546429403,115.19345814629753,15303.747065590711,0.0
 01/27  07:00:00,1.0,20.11520887697145,19.464772099452986,12.814597570239583,118.98285252283071,15083.028311472106,0.0
 01/27  08:00:00,1.0,20.183046360138327,17.96504276978246,12.073600187282889,116.69521427138156,14705.57080912285,0.0
 01/27  09:00:00,1.0,20.18874057155216,19.144638383764963,12.542112579942547,116.87245049073891,14769.830361341277,0.0
 01/27  10:00:00,2.0,20.209944141231546,20.412136448474854,13.128432632957175,104.07273200231883,13105.391314750741,0.0
 01/27  11:00:00,2.0,20.205140635842422,18.074386892741018,11.6464391749417,99.70514802483679,12507.728369599317,0.0
 01/27  12:00:00,2.0,20.196694223908022,20.167848752881333,12.354712317727769,96.1983217452325,12182.143694582095,0.0
 01/27  13:00:00,3.0,20.20973373593933,18.138823751768665,11.420219172960994,85.94571729599213,10840.868753594656,0.0
 01/27  14:00:00,3.0,20.233745085409648,22.509761550156814,13.062532996620432,62.930579462332865,7974.099400027571,0.0
 01/27  15:00:00,3.0,20.21703852955885,22.069148619963098,12.565250225400106,54.7240934900358,6862.913089282843,0.0
 01/27  16:00:00,2.0,20.215818716826796,24.711529296332316,13.471162120420612,42.73318723074733,5376.224085857173,0.0
 01/27  17:00:00,3.0,20.160430928403958,23.139149925494245,13.376138999898965,45.45407445155938,5686.440060559827,0.0
 01/27  18:00:00,3.0,20.152555273795173,22.299556088371535,13.282968896279803,61.00800199336814,7650.00924268574,0.0
 01/27  19:00:00,2.0,20.156465837309455,21.574119048011323,12.92116497077164,76.93629324302563,9654.55455936619,0.0
 01/27  20:00:00,1.0,20.163778851620197,21.105405232775823,12.688711874173789,88.46960526333626,11127.390985584005,0.0
 01/27  21:00:00,2.0,20.179223991634863,20.958403516295558,12.959609855240634,90.32474098792733,11370.296897364593,0.0
 01/27  22:00:00,2.0,20.185053054911943,20.92761525697671,12.787555906709613,91.96703078861891,11555.738822069847,0.0
 01/27  23:00:00,2.0,18.787822004504076,20.910225608539275,12.799476974843925,66.72176526399572,8390.604657318958,0.0
 01/27  24:00:00,2.0,18.556679966432096,20.54338120519003,12.306837705387787,66.7397650199931,8717.498064835072,0.0
 01/28  01:00:00,2.0,18.517081919527755,20.460117642601023,12.341088459403379,70.77349190797077,9326.857408681013,0.0
 01/28  02:00:00,2.0,18.513511020848814,20.37004991298338,12.214944200910606,73.21045238542581,9656.66860369011,0.0
 01/28  03:00:00,2.0,18.51529841345174,20.30718603512268,12.182598822073649,74.17050496055171,9791.116635706994,0.0
 01/28  04:00:00,2.0,18.516252757770577,20.322837327497126,12.11933769241844,74.90840091741732,9890.029632153713,0.0
 01/28  05:00:00,1.0,18.512831279351985,20.25114323219456,11.793395894674918,77.70165445577055,10263.134585312002,0.0
 01/28  06:00:00,1.0,19.81330196433343,20.10434498891302,11.843573359662198,102.9348763660989,13622.369421888348,0.0
 01/28  07:00:00,1.0,20.11368084825432,20.440114158236764,12.12736808664955,105.998700693831,13541.528961779411,0.0
 01/28  08:00:00,1.0,20.174162138344833,19.06443354118139,11.63650057847519,107.71193825828384,13630.968358196256,0.0
 01/28  09:00:00,2.0,20.227065397653593,21.90034639473788,12.616116767205607,78.86931230385098,9988.047844749968,0.0
 01/28  10:00:00,2.0,20.23899351632728,23.346776475938682,12.406679653929618,55.801233900389484,7017.066096395501,0.0
 01/28  11:00:00,3.0,20.195540828134078,22.634446479815946,12.35571717686711,55.84988176680325,7030.9415703640825,0.0
 01/28  12:00:00,4.0,20.211411648111415,25.415505524936005,13.128487603790433,40.62825949830641,5120.2768288392,0.0
 01/28  13:00:00,5.0,20.197127065715758,23.61628908454572,13.026583630004442,42.20760519892459,5293.22806503538,0.0
 01/28  14:00:00,4.0,20.16686794328459,23.91507338655355,12.842202060987526,51.9571329402823,6523.121151396535,0.0
 01/28  15:00:00,4.0,20.234504669115594,26.183050980008375,13.0701483013643,31.525294724548814,3963.622794394638,0.0
 01/28  16:00:00,4.0,20.278099584659746,26.566887253004747,13.264593495718238,15.171657790665085,1901.672501465155,0.0
 01/28  17:00:00,3.0,20.20775857084313,23.88414677475339,12.834240934879528,33.82615773552829,4230.878911379481,0.0
 01/28  18:00:00,1.0,20.12875035476705,19.5801719849555,11.653319933602985,56.63784322088518,7118.343815457403,0.0
 01/28  19:00:00,0.0,20.124063147470874,16.845388338315917,10.805627691975399,86.3367189152228,10947.942080733143,0.0
 01/28  20:00:00,-1.0,20.135638198864164,16.882799387397647,11.142359362948904,108.37421102627869,13810.338701260172,0.0
 01/28  21:00:00,-1.0,20.161425759913243,17.580606671102586,11.662412997115148,118.23930127215466,15030.490730700494,0.0
 01/28  22:00:00,-2.0,20.174285021865753,17.274682518425628,11.102708534867789,126.64625880410614,16038.50015580918,0.0
 01/28  23:00:00,-3.0,18.861408767024464,17.154044831231417,10.98378228550327,106.19591217872981,13486.21279744104,0.0
 01/28  24:00:00,-3.1,18.580602774840973,16.775599871689835,10.52200737712651,107.87609103962203,14196.9623607151,0.0
 01/29  01:00:00,-3.0,18.52102116837028,16.8365531317336,10.525519248552182,113.500598975941,15082.929097079497,0.0
 01/29  02:00:00,-3.0,18.51425091112047,17.018366617625663,10.386989549348494,116.13558287271344,15454.328469201422,0.0
 01/29  03:00:00,-3.0,18.517335863972573,17.358181123487594,10.342411671498583,116.11555414473244,15463.197903829026,0.0
 01/29  04:00:00,-3.0,18.519197421749382,17.569445680928116,10.271479396735392,115.68700662520513,15406.857589333793,0.0
 01/29  05:00:00,-3.0,18.5226717212626,17.83591473565596,10.224378515178403,112.13261246221545,14935.502233211495,0.0
 01/29  06:00:00,-3.0,19.76500960684169,17.978113713143976,10.164836054250744,137.55932136834343,18324.033940415968,0.0
 01/29  07:00:00,-3.0,20.093663749408908,18.385978350508513,10.468144504289153,140.69400872667532,18144.10169650836,0.0
 01/29  08:00:00,-2.0,20.184455129233655,18.924227782356578,10.702404245834025,130.56518660495232,16656.799189387017,0.0
 01/29  09:00:00,-1.0,20.231708575221123,20.644269320231817,11.045670808626337,99.74364705668235,12676.349342384972,0.0
 01/29  10:00:00,-1.0,20.254188347864066,23.070210910707043,11.139181718731935,65.18027935522696,8257.272077177442,0.0
 01/29  11:00:00,0.0,20.202468616453935,22.966558785245045,11.392882141902676,62.686670060666515,7933.973348497507,0.0
 01/29  12:00:00,1.0,20.186977555584978,23.755793679707295,11.534256850340597,61.628050302544224,7799.216210318578,0.0
 01/29  13:00:00,2.0,20.189102086811506,24.86674489462149,11.798746716054948,54.80241394856412,6932.260337205814,0.0
 01/29  14:00:00,2.0,20.161830938325338,24.459600080527753,11.70550968228444,56.518887105140514,7140.158587692098,0.0
 01/29  15:00:00,3.0,20.16503156723808,24.38871058702814,12.043406779637092,56.972358838221496,7207.113955059892,0.0
 01/29  16:00:00,2.0,20.16917658125685,24.703015560372897,11.687536616797155,50.28106525149798,6349.842864824167,0.0
 01/29  17:00:00,2.0,20.148395713553544,23.154867841438488,11.826035410815418,58.531761366054624,7406.928242144834,0.0
 01/29  18:00:00,2.0,20.15309596023146,22.00112206266251,11.680801836631504,71.91041933287273,9099.430856076207,0.0
 01/29  19:00:00,2.0,20.15988444037645,21.383664143562193,11.683656921366282,84.68725760230988,10725.831174699517,0.0
 01/29  20:00:00,1.0,20.16598672933142,20.944895080140533,11.3206652950552,95.23575564478375,12061.088877786802,0.0
 01/29  21:00:00,1.0,20.177480708573267,20.707062936576598,11.432751722167412,98.12850917829414,12450.236090700642,0.0
 01/29  22:00:00,0.0,20.178922309935913,20.453776948964673,11.034969055057879,103.17785464146368,13079.822625686053,0.0
 01/29  23:00:00,1.0,18.80598230648447,20.4430977278007,11.461892087523516,74.84145977775582,9505.30288769759,0.0
 01/29  24:00:00,1.0,18.561249549276383,19.943813734175933,10.737017692534945,74.96637529594689,9856.424056890175,0.0
 01/30  01:00:00,1.0,18.51517912750393,19.740920899695443,10.959482576826028,80.15431898527241,10649.124163132197,0.0
 01/30  02:00:00,1.0,18.50978353205052,19.875081954345887,10.783870716412636,84.06251599517034,11169.333221620562,0.0
 01/30  03:00:00,1.0,18.512350241136858,19.80434456523943,10.806367975375215,85.76492661052409,11408.339160862783,0.0
 01/30  04:00:00,2.0,18.519350616420805,19.954192919907097,11.058933729874395,83.0912058660358,11049.180027725974,0.0
 01/30  05:00:00,2.0,18.517957911415763,20.016195572978038,10.849811183660991,83.27963459156246,11057.727621750153,0.0
 01/30  06:00:00,2.0,19.817610731082524,20.081457240226015,10.990312561714894,105.73426226783555,14057.127316138005,0.0
 01/30  07:00:00,2.0,20.110930058282918,20.423906140630987,11.067362450162184,111.44840975866187,14306.376458102179,0.0
 01/30  08:00:00,2.0,20.177943217043623,20.506314028185372,10.906598528343421,109.20416429027388,13904.386893383598,0.0
 01/30  09:00:00,2.0,20.195654327837318,20.871392343798593,11.22299369163799,103.01892906990324,13103.887091219,0.0
 01/30  10:00:00,3.0,20.20211673689782,19.9653236019138,10.78646347595456,95.2011596391686,12080.845102486006,0.0
 01/30  11:00:00,4.0,20.20147524556121,19.054470905946904,10.762800963851308,88.1606422621726,11215.108898733428,0.0
 01/30  12:00:00,4.0,20.201269291668442,19.821787292457078,10.47121854263077,82.95775375337118,10562.058828488469,0.0
 01/30  13:00:00,5.0,20.2192271024431,22.14944299537702,12.118461016568535,67.0755171820282,8544.71679674573,0.0
 01/30  14:00:00,5.0,20.193754915492207,21.0128719587358,10.835872819975851,72.08471635347459,9100.12316572577,0.0
 01/30  15:00:00,5.0,20.19316596131181,21.902208337849796,11.728630287751049,69.39037564303243,8829.1848811656,0.0
 01/30  16:00:00,5.0,20.215009838181626,21.585567586043105,11.25373007325611,55.389899663115244,7011.382590106176,0.0
 01/30  17:00:00,5.0,20.188172068864343,21.357831814841774,11.746150766726076,59.5143789472481,7547.196973799747,0.0
 01/30  18:00:00,5.0,20.176960758585654,22.13538878051801,12.119033114190719,67.91421317518011,8592.336883124119,0.0
 01/30  19:00:00,5.0,20.178229641874946,21.146148538622842,11.850894467689054,74.26627161897603,9377.970746652436,0.0
 01/30  20:00:00,5.0,20.17385720483032,21.02679522654416,11.531679970005344,83.55016476255238,10571.841477977918,0.0
 01/30  21:00:00,5.0,20.185711916499194,20.126099250576253,11.566967945468374,83.3938821813023,10569.986333460147,0.0
 01/30  22:00:00,5.0,20.192548447697305,20.37111978353592,12.02947595170328,80.86400680380062,10240.226403113396,0.0
 01/30  23:00:00,5.0,18.76761265649847,21.539015212489005,11.75014309697418,58.73705889379059,7418.883070591646,0.0
 01/30  24:00:00,5.0,18.551775042528295,20.03725508359708,11.288373206872329,58.63971645976969,7708.798758302842,0.0
 01/31  01:00:00,5.0,18.515731346919907,21.290470980266175,11.444024513722306,63.8554592869807,8464.416472635676,0.0
 01/31  02:00:00,5.0,18.514428749628234,19.4818989098214,10.962677626933331,66.3078744598828,8789.37037119828,0.0
 01/31  03:00:00,5.0,18.510352056433817,19.710316443022457,11.100346549543145,71.20554788266412,9468.430826081256,0.0
 01/31  04:00:00,5.0,18.508371238139247,17.670044124913694,9.85352163086346,78.52309291924766,10442.119559865761,0.0
 01/31  05:00:00,5.0,18.5175899467151,18.550724747416993,10.809288430815089,77.05774465788417,10316.714037701193,0.0
 01/31  06:00:00,6.0,19.835767772004413,18.110184716774462,10.758709194502876,100.82863149336065,13426.704424491923,0.0
 01/31  07:00:00,5.0,20.10653529969917,17.499451076460655,10.030199986424519,114.15648129731512,14703.893748505616,0.0
 01/31  08:00:00,5.0,20.19270844666088,18.335982355416263,10.72082366824865,100.71493178363195,12913.229541995572,0.0
 01/31  09:00:00,5.0,20.201283794243402,18.35599867455287,10.54873178478255,97.17170317436953,12383.129548015968,0.0
 01/31  10:00:00,4.0,20.19946336145834,17.70768441778807,10.078454926094135,94.0036524631835,11987.07737286785,0.0
 01/31  11:00:00,5.0,20.205832528922645,18.43837554937045,10.695852422536776,85.56215308624357,10942.50512824365,0.0
 01/31  12:00:00,6.0,20.23085701713407,23.292401052622573,12.686205543634694,65.22168601091957,8299.947838801418,0.0
 01/31  13:00:00,5.0,20.2027936369712,23.09242170392582,11.42972528348472,66.15676739146336,8323.614627536834,0.0
 01/31  14:00:00,5.0,20.19031741675597,22.12640487986693,11.85219416280375,64.34673846606546,8160.256198596807,0.0
 01/31  15:00:00,5.0,20.188353261983284,21.817586076929,11.841207355164848,64.38609244498363,8149.039982046507,0.0
 01/31  16:00:00,6.0,20.19561076788505,23.40583458585023,12.614821886515978,60.70123962602854,7682.194564080197,0.0
 01/31  17:00:00,5.0,20.186465283259402,22.468803549100045,11.939773279165012,63.318962622342035,7978.474223689244,0.0
 01/31  18:00:00,5.0,20.18030401158281,21.093593080678893,11.777465278087702,67.50027717249584,8541.559877217016,0.0
 01/31  19:00:00,5.0,20.17620299238038,22.19409872492809,12.2476979790391,74.92618865153545,9493.73966024714,0.0
 01/31  20:00:00,4.0,20.180814116136784,21.194841817618087,11.641203238781836,79.24399570176827,10015.64802768936,0.0
 01/31  21:00:00,4.0,20.18328207207433,20.870434145953396,11.90976747385444,81.11214578242665,10286.281254738255,0.0
 01/31  22:00:00,3.7,20.186222649433507,20.46212572409123,11.275055404906102,82.2803377900829,10417.882293399813,0.0
 01/31  23:00:00,3.5,18.76842543278971,20.35389518355839,11.417077025925192,58.452945926775136,7427.18249476286,0.0
 01/31  24:00:00,3.2,18.549580909672162,19.781324948220764,11.117250102186281,60.835740993181396,8024.466305323484,0.0
 02/01  01:00:00,2.9,18.51059469037505,20.698199563523556,11.025021664323324,68.86487971422832,9151.216041136584,0.0
 02/01  02:00:00,2.6,18.51001694651758,20.441007453691242,10.904686073955768,72.53705542247948,9653.469764291913,0.0
 02/01  03:00:00,2.4,18.511548575799086,20.499597675601336,10.853126629500832,74.66512468980537,9942.25318054047,0.0
 02/01  04:00:00,2.1,18.514268912826495,20.40418370014175,10.744370544971483,75.12214717757254,10004.140519208106,0.0
 02/01  05:00:00,2.0,18.514386513663204,20.458821073291805,10.729063101116177,75.6131568787481,10073.271779632216,0.0
 02/01  06:00:00,2.0,19.82294783083265,20.49453902444767,10.706873750706162,99.22842312819381,13219.039395471154,0.0
 02/01  07:00:00,2.0,20.117061561505174,20.83092033146124,11.155450699216521,101.63567866612992,13077.049088350717,0.0
 02/01  08:00:00,2.0,20.17683905342142,20.796184299081645,11.08433157944094,101.08045456118337,12870.775600283367,0.0
 02/01  09:00:00,2.0,20.195275039199664,21.250218926818757,11.160578979933236,93.75954530163133,11920.983141453964,0.0
 02/01  10:00:00,2.0,20.20094325345794,22.274931088654988,11.155800990241199,85.90285568974542,10911.334518392052,0.0
 02/01  11:00:00,2.0,20.21325836408368,24.057319533144398,11.230724539321159,69.93247667927079,8881.406261848333,0.0
 02/01  12:00:00,3.0,20.205563766897,25.432486536778455,11.647118702666596,52.885762369759824,6710.487629921676,0.0
 02/01  13:00:00,3.0,20.201757494482685,25.799349047074656,11.511251034527728,46.66594743434973,5909.461227964789,0.0
 02/01  14:00:00,4.0,20.199830983819158,25.432836316019753,11.954065477334845,45.01813003134781,5705.225895088627,0.0
 02/01  15:00:00,4.0,20.178320586614475,24.77160502494986,11.769415929387742,48.79321776311324,6168.750300650026,0.0
 02/01  16:00:00,4.0,20.225151835077813,23.525912938599117,11.361208332481871,35.17001633354902,4454.429912746255,0.0
 02/01  17:00:00,4.0,20.179584095527826,25.236223550456234,12.181145295985338,36.59487302183511,4639.764683246112,0.0
 02/01  18:00:00,4.0,20.159342071343058,23.277934001159043,11.790260333075512,47.08414569905399,5947.613188215778,0.0
 02/01  19:00:00,4.0,20.155453018136622,22.790353516060936,11.891163988611407,60.68467920860817,7688.122491471542,0.0
 02/01  20:00:00,3.0,20.15872455368067,21.271842803987706,11.330703152230893,74.6834289097459,9459.294302953262,0.0
 02/01  21:00:00,4.0,20.175381931037297,20.740895591082566,11.596240693883637,77.161249393983,9802.328376877595,0.0
 02/01  22:00:00,4.0,20.18236956423394,21.70832616375547,11.898711228216595,79.44679443905841,10072.09720735757,0.0
 02/01  23:00:00,4.0,18.75820564215566,21.65245500177032,11.757363067058893,54.82654681053656,6939.043364463226,0.0
 02/01  24:00:00,6.0,18.551533125506584,19.1907823307928,11.2847226214076,52.397634213801915,6897.716110260985,0.0
 02/02  01:00:00,5.0,18.514923514784826,19.11445890696429,10.765964115588059,59.15313410069749,7851.953478160291,0.0
 02/02  02:00:00,5.0,18.513750617109633,16.61400825002219,10.735683091981468,63.47796327338749,8458.999103539029,0.0
 02/02  03:00:00,5.0,18.505543463786086,15.204396073158605,9.887353931091894,73.00229466656286,9733.574464545003,0.0
 02/02  04:00:00,5.0,18.520759544222724,16.073503584079997,10.470943106622563,71.17229829285867,9531.96675441287,0.0
 02/02  05:00:00,5.0,18.53536805978131,18.796226445603853,11.170001296977702,65.20870464019724,8698.329431193622,0.0
 02/02  06:00:00,5.0,19.85076122409551,18.146468225580918,10.685259850653006,90.18640069409507,11980.625945849793,0.0
 02/02  07:00:00,5.0,20.122679287555798,16.35670636205066,10.57871944437541,96.08823950250547,12359.796653993824,0.0
 02/02  08:00:00,5.0,20.18427225034055,16.947776863953518,10.89072330298339,91.07580694043166,11632.744159400578,0.0
 02/02  09:00:00,6.0,20.1820641974121,14.188985123594064,9.933513115526663,101.18419523738646,12896.345714644058,0.0
 02/02  10:00:00,6.0,20.21053019873339,15.417760807211618,10.817403962992973,85.1454648033672,10901.060413575276,0.0
 02/02  11:00:00,7.0,20.28328819682534,19.886874852373914,11.984549579967686,44.26463211142464,5627.481528583324,0.0
 02/02  12:00:00,8.0,20.28675447081165,21.89862252012064,12.211081564817276,19.574102337280443,2466.965615042834,0.0
 02/02  13:00:00,8.0,20.270799395201053,21.096671593447017,12.496827750146556,11.17106440189708,1406.2248165293036,0.0
 02/02  14:00:00,8.0,20.25508828384559,21.92429196821564,12.564648070573938,9.369768053186753,1177.9732373423146,0.0
 02/02  15:00:00,8.0,20.187799288185094,20.09255840440119,12.374796208623625,20.959878605135668,2635.6392413647754,0.0
 02/02  16:00:00,8.0,20.160222754666407,18.550897512321164,11.95208459083059,35.97774538548521,4538.241663589544,0.0
 02/02  17:00:00,7.0,20.16814239845697,17.761340367880713,11.478569075731212,50.82534234281002,6430.934480563954,0.0
 02/02  18:00:00,7.0,20.191646201211665,20.116598256528793,13.05913031964545,51.42971928028564,6517.706877473167,0.0
 02/02  19:00:00,6.0,20.18133311585325,18.60969523590676,11.751066717986545,63.201584649176134,7932.327481049626,0.0
 02/02  20:00:00,6.0,20.185448898795457,20.95546116465159,12.850631155001562,66.43984431377703,8400.284719514977,0.0
 02/02  21:00:00,6.0,20.18902459617041,19.236444741568544,11.766229474080877,70.41520989193559,8846.37391990943,0.0
 02/02  22:00:00,6.0,20.191534724841866,22.330967446114524,12.832564686994766,69.7547694150734,8813.880847081553,0.0
 02/02  23:00:00,6.0,18.73987407762747,18.01569765614232,11.633129407135867,46.32422622914613,5819.276530046517,0.0
 02/02  24:00:00,6.0,18.54814041237327,19.541088985355454,11.71604597016354,48.708108061869204,6405.3504641160425,0.0
 07/20  01:00:00,15.0,19.16797902081725,15.707979705822654,18.758381056715404,0.0,0.0,0.0
 07/20  02:00:00,14.0,18.71657420779735,23.54635922176275,17.875655054292896,4.800762502432553,603.4305646617346,0.0
 07/20  03:00:00,12.0,18.568224667674354,21.8489542936264,17.90160705168057,11.601150288124684,1485.2877488989482,0.0
 07/20  04:00:00,10.0,18.521228977195186,22.006550240253436,17.05480463201322,22.521552701447796,2893.5866916443497,0.0
 07/20  05:00:00,9.0,18.500753724668908,21.111601247705984,16.914211630643546,30.640856573930616,3960.686741500649,0.0
 07/20  06:00:00,12.0,20.01135534609124,22.39241961819968,17.627331922456655,36.75148076111773,4754.418069887556,0.0
 07/20  07:00:00,16.0,20.311014757450696,26.838587910130293,19.018674544305814,4.84275038700926,598.3739204244615,0.0
 07/20  08:00:00,17.0,22.291026971484058,25.649200104722624,19.332889491545433,0.0,0.0,0.0
 07/20  09:00:00,19.0,23.31392553929348,26.883069522026645,19.891448358358915,25.84517815604201,0.0,0.0
 07/20  10:00:00,23.0,23.55050096714202,29.88916047918497,21.51285394300894,62.481255742452184,0.0,0.0
 07/20  11:00:00,25.0,23.506181437844102,30.203537806148763,22.640872266308016,95.28058821337179,0.0,0.0
 07/20  12:00:00,26.0,23.444781738551818,30.885452413051592,23.11238957318812,106.62594426953689,0.0,0.0
 07/20  13:00:00,27.0,23.33711015029303,33.4893276703495,22.946500426524224,110.40056841734084,0.0,0.0
 07/20  14:00:00,28.0,23.360485215009177,35.72093569056779,23.069788513353245,117.18393855571308,0.0,0.0
 07/20  15:00:00,28.0,23.37750318291098,36.40962508352904,22.97324224518719,129.0766418118303,0.0,0.0
 07/20  16:00:00,28.0,23.4192161064155,31.551897179818873,24.740746612503525,138.86861323384028,0.0,0.0
 07/20  17:00:00,28.0,23.336771630014823,29.818376181073795,24.13096370074327,136.6204290797081,0.0,0.0
 07/20  18:00:00,27.0,23.26362526295547,27.88092259799953,23.63187256037978,118.60751881737907,0.0,0.0
 07/20  19:00:00,26.0,23.271306564343647,25.958155574325776,23.347361030037593,96.00775604980913,0.0,0.0
 07/20  20:00:00,23.0,23.174066238624754,23.473589164871402,22.345181173014055,60.736639597138414,0.0,0.0
 07/20  21:00:00,21.0,23.110227735492668,21.675517863320827,21.29589663848853,23.294200579481732,0.0,0.0
 07/20  22:00:00,19.0,22.819019155138587,20.069192418809607,20.211598987637917,0.0,0.0,0.0
 07/20  23:00:00,18.0,21.769885932457495,18.700843154013594,20.00101608813543,0.0,0.0,0.0
 07/20  24:00:00,17.0,20.78176724905885,17.2858047681037,20.16445849359334,0.0,0.0,0.0
 07/21  01:00:00,17.0,19.73762017950858,16.60011387229334,19.452905562130397,0.0,0.0,0.0
 07/21  02:00:00,14.0,18.401934601973092,14.796080298569612,19.01926142932882,0.0,0.0,0.0
 07/21  03:00:00,12.5,18.586348379233446,25.913757235357252,17.498978873059034,8.648805132804886,1110.7389352680038,0.0
 07/21  04:00:00,11.0,18.543284013893018,21.734777938894936,17.78189062681139,19.998750707377738,2576.1405960445463,0.0
 07/21  05:00:00,11.0,18.511048832335383,22.384780229535767,17.46595762027631,24.48541928991781,3151.950617294088,0.0
 07/21  06:00:00,13.0,20.007581530130988,22.86244861952441,18.043425912815273,30.584772535072457,3946.662173730107,0.0
 07/21  07:00:00,18.0,20.268631171570767,20.83767293197108,19.641303568586224,0.0,0.0,0.0
 07/21  08:00:00,21.0,23.14229531032746,26.32614934834165,20.225578407967664,0.0,0.0,0.0
 07/21  09:00:00,22.0,23.419755532021277,29.556212329217356,21.103727196629166,43.58127565805344,0.0,0.0
 07/21  10:00:00,25.0,23.50320409091264,30.052234950844433,22.92048260486688,86.78563482849042,0.0,0.0
 07/21  11:00:00,27.0,23.425812125210477,34.43322768344189,22.68747639380819,112.52814670153559,0.0,0.0
 07/21  12:00:00,29.0,23.458707672240738,36.310450660577345,23.67714895126365,125.1403246148185,0.0,0.0
 07/21  13:00:00,31.0,23.47975788067423,38.81903474764665,23.76954261962551,137.81709528435198,0.0,0.0
 07/21  14:00:00,33.0,23.416934183366752,37.97114054549844,25.43663271953702,153.91581567187254,0.0,0.0
 07/21  15:00:00,33.0,23.35134705078454,36.901376499028586,25.446203666988954,167.41772264029214,0.0,0.0
 07/21  16:00:00,34.0,23.34837866172,35.63390073071341,26.248744609092654,175.11750163392293,0.0,0.0
