Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),WATER HEATER:Water Heater Electricity Rate [W](Hourly)
 01/02  22:00:00,-15.100000000000002,10.726601198421533,1511.9379412906004,976.653696498055,0.0,20.542289352965395,-4.964196476140087,21.55709235920682,1799.1557346859559,0.0,428.19229492133476
 01/02  23:00:00,-13.975,10.726601198421533,841.874535491357,845.168612191959,0.0,20.535631327566756,-5.51237772036068,27.529073973625225,2297.5775436193437,0.0,418.964056910022
 01/02  24:00:00,-12.8,10.726601198421533,343.62225938422736,734.43579766537,0.0,20.5214988102542,-5.357711939703426,32.73111344565549,2731.739952547776,0.0,409.54877278508516
 07/21  01:00:00,19.546499999999996,21.778426685548369,137.44890375369097,607.4902723735411,0.0,23.940874163884844,17.630949636648745,0.0,0.0,0.0,0.0
 07/21  02:00:00,18.830999999999997,21.778426685548369,137.44890375369097,559.338521400778,0.0,23.459419291771064,16.615829264476266,0.0,0.0,0.0,0.0
 07/21  03:00:00,18.314249999999995,21.778426685548369,137.44890375369097,552.853437094682,0.0,23.119302965652556,15.868862852976818,0.0,0.0,0.0,0.0
 07/21  04:00:00,17.837249999999999,21.778426685548369,137.44890375369097,545.071335927367,0.0,22.849161605282469,15.264485794031373,0.0,0.0,0.0,0.0
 07/21  05:00:00,17.479499999999999,21.778426685548369,412.3467112610728,524.481193255512,0.0,22.9723594928402,15.354875395703925,0.0,0.0,0.0,397.33950883018329
 07/21  06:00:00,17.638499999999998,21.778426685548369,859.0556484605684,585.278858625162,0.0,23.589933034704808,17.559378194730049,0.0,0.0,0.0,0.0
 07/21  07:00:00,18.552749999999997,21.778426685548369,962.1423262758366,676.2321660181581,0.0,24.20766972689307,22.09943010037257,0.0,0.0,0.0,420.0630061749325
 07/21  08:00:00,20.858249999999999,21.778426685548369,859.0556484605684,718.547341115435,0.0,24.739422328760165,28.411268132782995,0.0,0.0,0.0,427.6224437612966
 07/21  09:00:00,23.799749999999997,21.778426685548369,377.9844853226501,607.4902723735411,0.0,25.247656123415135,35.42836033933125,0.0,0.0,0.0,430.44237925201068
 07/21  10:00:00,26.582249999999996,21.778426685548369,257.71669453817057,517.023346303502,0.0,25.54903671384445,41.87575120573135,3.0002937083276626,0.0,45.408854734871578,428.86539102840188
 07/21  11:00:00,29.046749999999997,21.778426685548369,257.71669453817057,529.1828793774321,0.0,25.555773568252254,47.16928007108316,7.533487876982607,0.0,119.32709545341767,424.5266221624738
 07/21  12:00:00,30.835499999999997,21.778426685548369,257.71669453817057,529.345006485084,0.0,25.555951057072009,50.94712412475329,10.997948938732895,0.0,180.80293795783906,419.8135339464885
 07/21  13:00:00,32.187,21.778426685548369,257.71669453817057,520.428015564202,0.0,25.557033013824176,53.00650887726089,16.84741718612196,0.0,285.0729382554959,416.1998300848651
 07/21  14:00:00,33.10124999999999,21.778426685548369,257.71669453817057,538.424124513619,0.0,25.569308824781147,53.49916876357469,22.435036909183756,0.0,386.8682586234222,413.65058262280288
 07/21  15:00:00,33.3,21.778426685548369,257.71669453817057,568.741893644617,0.0,25.556572476112728,52.444831763477029,25.338442637249956,0.0,438.4196535898601,411.59258972538836
 07/21  16:00:00,32.5845,21.778426685548369,446.7089371994956,600.356679636835,0.0,25.555597373356805,49.845428010450039,25.651604818977977,0.0,436.6515684033701,0.0
 07/21  17:00:00,31.391999999999997,21.778426685548369,962.1423262758366,710.11673151751,0.0,25.55565104329367,45.72881046519344,26.698615629918934,0.0,442.19156620837938,413.02412351267147
 07/21  18:00:00,29.881499999999997,21.778426685548369,1340.1268115984868,862.6783398184181,0.0,25.555633106046629,40.4341893353051,26.791464794902866,0.0,428.42513352095696,416.9308571835899
 07/21  19:00:00,27.695249999999999,21.778426685548369,1804.0168617671937,936.608300907912,0.0,25.55561754680741,34.395090645650757,23.66125156310879,0.0,359.8982389273818,421.57632781626026
 07/21  20:00:00,25.78725,21.778426685548369,1999.2567818718683,966.763942931258,0.0,25.555595026035144,28.811975011862445,15.395181568291548,0.0,223.95217587738365,422.8028713911501
 07/21  21:00:00,24.276749999999998,21.778426685548369,1999.2567818718683,1000.0,0.0,25.55560563947585,24.744464472991046,10.55134803534592,0.0,148.28871283041577,420.2627360010753
 07/21  22:00:00,22.845749999999997,21.778426685548369,1511.9379412906004,976.653696498055,0.0,25.55555043659494,22.169808481656469,4.670428994389427,0.0,63.73053818723032,0.0
 07/21  23:00:00,21.653249999999998,21.778426685548369,841.874535491357,845.168612191959,0.0,25.444816175475155,20.332056709378067,0.0,0.0,0.0,410.3707014259816
 07/21  24:00:00,20.54025,21.778426685548369,343.62225938422736,734.43579766537,0.0,24.887913496586664,18.84706091925193,0.0,0.0,0.0,403.96040849669159
 12/21  01:00:00,-14.1,11.628460802149517,137.44890375369097,607.4902723735411,0.0,20.547462097927374,-6.805339030015306,12.996072239986415,1084.6526752935823,0.0,0.0
 12/21  02:00:00,-14.1,11.628460802149517,137.44890375369097,559.338521400778,0.0,20.52529107458665,-6.807364794602275,19.89353282397066,1660.3149936463436,0.0,0.0
 12/21  03:00:00,-14.1,11.628460802149517,137.44890375369097,552.853437094682,0.0,20.527833367239123,-6.811051781172095,24.64219643776015,2056.638636486562,0.0,0.0
 12/21  04:00:00,-14.1,11.628460802149517,137.44890375369097,545.071335927367,0.0,20.52965125050379,-6.815379778600687,28.03576609420353,2339.86608695665,0.0,396.48133162534585
 12/21  05:00:00,-14.1,11.628460802149517,412.3467112610728,524.481193255512,0.0,20.535669623041799,-6.8198913372639489,28.879533095789733,2410.2869124718424,0.0,0.0
 12/21  06:00:00,-14.1,11.628460802149517,859.0556484605684,585.278858625162,0.0,20.541842973038535,-6.824135323259341,27.490337976406598,2294.344635842478,0.0,331.656538636257
 12/21  07:00:00,-14.1,11.628460802149517,962.1423262758366,676.2321660181581,0.0,20.539008649138265,-6.828277337359136,27.230234331916909,2272.636375943667,0.0,520.0491788800077
 12/21  08:00:00,-14.1,11.628460802149517,859.0556484605684,718.547341115435,0.0,20.53459779821346,-6.832333568820728,28.41245452685208,2371.3045176362895,0.0,447.47612325801375
 12/21  09:00:00,-14.1,11.628460802149517,377.9844853226501,607.4902723735411,0.0,20.52481622971071,-6.836386435711553,32.66173213978297,2725.9493861643079,0.0,903.0354794778643
 12/21  10:00:00,-14.1,11.628460802149517,257.71669453817057,517.023346303502,0.0,20.52693446665211,-6.839449810195818,35.62835482649992,2973.5438265702148,0.0,896.6746163491175
 12/21  11:00:00,-14.1,11.628460802149517,257.71669453817057,529.1828793774321,0.0,20.529803955668933,-6.841550134840256,37.21673080938369,3106.1097455181045,0.0,441.35505818698058
 12/21  12:00:00,-14.1,11.628460802149517,257.71669453817057,529.345006485084,0.0,20.530614238793107,-6.843679316145126,38.293023345051107,3195.937160805802,0.0,433.7572376835605
 12/21  13:00:00,-14.1,11.628460802149517,257.71669453817057,520.428015564202,0.0,20.530710217452545,-6.84592894398263,39.19458370698963,3271.181422337876,0.0,446.9640291722629
 12/21  14:00:00,-14.1,11.628460802149517,257.71669453817057,538.424124513619,0.0,20.53081650783568,-6.848087652856707,39.947368280770309,3334.008851025038,0.0,599.9304273736926
 12/21  15:00:00,-14.1,11.628460802149517,257.71669453817057,568.741893644617,0.0,20.530917957400768,-6.849979464699254,40.560406601040437,3385.173052166718,0.0,228.38325954738066
 12/21  16:00:00,-14.1,11.628460802149517,446.7089371994956,600.356679636835,0.0,20.53438468227914,-6.851420024894665,39.890312687858877,3329.24698910637,0.0,419.61944902250925
 12/21  17:00:00,-14.1,11.628460802149517,962.1423262758366,710.11673151751,0.0,20.54245327767068,-6.852029847391396,36.54382485385102,3049.948989297942,0.0,423.5335114057453
 12/21  18:00:00,-14.1,11.628460802149517,1340.1268115984868,862.6783398184181,0.0,20.54415925384388,-6.8521813068357428,33.08517622800289,2761.2900456069239,0.0,749.6722337950894
 12/21  19:00:00,-14.1,11.628460802149517,1804.0168617671937,936.608300907912,0.0,20.547162536978669,-6.851901367916547,29.134558921534869,2431.571377428287,0.0,549.0012202266562
 12/21  20:00:00,-14.1,11.628460802149517,1999.2567818718683,966.763942931258,0.0,20.543985142276925,-6.851305372685889,26.82292271603702,2238.6421332460188,0.0,438.8781724774245
 12/21  21:00:00,-14.1,11.628460802149517,1999.2567818718683,1000.0,0.0,20.539999262010327,-6.850565370531702,26.15993915003854,2183.309500027547,0.0,839.2619826648576
 12/21  22:00:00,-14.1,11.628460802149517,1511.9379412906004,976.653696498055,0.0,20.529026292404916,-6.850087030107911,29.08188667173327,2427.175349489534,0.0,459.4742468073841
 12/21  23:00:00,-14.1,11.628460802149517,841.874535491357,845.168612191959,0.0,20.520048733867179,-6.850133039084198,34.53199024926731,2882.0411979426514,0.0,419.55941607750568
 12/21  24:00:00,-14.1,11.628460802149517,343.62225938422736,734.43579766537,0.0,20.518557710660617,-6.8502908520964589,39.86705979395734,3327.3063017115266,0.0,0.0
