Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),LIVING:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),CRAWLSPACE:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/23  13:00:00,-4.508333333333334,2.391666666666667,26.262143922677627,0.0,0.0,23.81748725642164,6.3651384198753584,3.9107731981368246,30.613610571600393,2555.0130834696683
 01/23  14:00:00,-4.183333333333334,2.891666666666667,8.139684943066205,0.0,0.0,24.028684520240716,4.714830192167277,2.7789006033215604,0.0,0.0
 01/23  15:00:00,-3.75,3.1,27.69025278860143,0.0,0.0,23.714406417118255,5.782823787923131,3.51224124069446,29.245590330848756,2440.8380630029783
 01/23  16:00:00,-2.566666666666667,2.1666666666666665,12.088323115276642,0.0,0.0,24.264062361129344,6.36226245680166,3.7481958404435693,0.0,0.0
 01/23  17:00:00,-2.0749999999999997,1.5,0.7661412322237173,0.0,0.0,23.722383736658873,5.326109635959191,4.925909293700472,28.956103722878655,2416.677499872963
 01/23  18:00:00,-3.3666666666666667,0.625,0.0,0.0,0.0,24.855801517511583,5.289897192905616,6.028498640923029,17.854656300917423,1490.1502827640281
 01/23  19:00:00,-5.133333333333334,1.2249999999999999,0.0,0.0,0.0,23.824731287856157,2.432892331354193,4.463142333888764,0.0,0.0
 01/23  20:00:00,-6.325,1.75,0.0,0.0,0.0,24.658292495711407,2.8597988569817225,4.731751741230074,55.39269457884384,4623.076361625862
 01/23  21:00:00,-6.933333333333334,1.5,0.0,0.0,0.0,23.91937117830963,0.1727598511799221,4.174373307394734,6.078555020068554,507.3164293555421
 01/23  22:00:00,-7.625,2.1416666666666666,0.0,0.0,0.0,24.171315749162446,0.3428251297210378,3.874946788904158,25.880649794896385,2160.0
 01/23  23:00:00,-6.6000000000000005,2.308333333333333,0.0,0.0,0.0,24.257529301656543,-0.040425341541061165,3.895456214507412,33.21654193412243,2772.253832353659
 01/23  24:00:00,-6.4750000000000005,2.975,0.0,0.0,0.0,24.225519079202186,-0.3503047952874599,3.2339588862492015,56.8781416021607,4747.0518257580325
 01/24  01:00:00,-7.333333333333333,2.725,0.0,0.0,0.0,24.14430276577688,-1.1677329143967234,2.7426721583530114,34.779894065456624,2902.7312597151526
 01/24  02:00:00,-7.675,2.6833333333333336,0.0,0.0,0.0,23.939733689111065,-1.3036809930605635,1.6319617087785385,32.46721291787322,2709.7148046273355
 01/24  03:00:00,-7.391666666666667,3.391666666666667,0.0,0.0,0.0,24.267598997283233,-1.9638029933722514,1.7796566671229643,24.994891620433396,2086.0745896257463
 01/24  04:00:00,-7.916666666666667,3.3083333333333336,0.0,0.0,0.0,24.386052501142974,-1.7064169013817534,2.328593382483142,53.687341018361906,4480.747489675848
 01/24  05:00:00,-8.383333333333333,3.1,0.0,0.0,0.0,24.44112107671761,-2.0275726809517978,2.366490502699275,54.890849150596985,4581.1923234118385
 01/24  06:00:00,-7.016666666666668,3.391666666666667,0.0,0.0,0.0,24.273373135966207,-1.895978309255173,2.221242665106866,54.23871345807091,4526.765054119161
 01/24  07:00:00,-6.041666666666667,3.6,0.0,0.0,0.0,24.2400804489091,-1.178152004298054,2.2524085263458065,54.22005110192078,4525.2074931767675
 01/24  08:00:00,-5.941666666666666,3.3083333333333336,10.98516026481053,0.0,0.0,24.20515194116494,-1.1567560280746554,2.4318752190715593,53.562120029619194,4470.2965412712365
 01/24  09:00:00,-5.841666666666666,3.391666666666667,10.307818516029617,0.0,0.0,24.141260066680882,-1.4700500559034684,1.777982629654965,29.021667476650872,2422.1494532153365
 01/24  10:00:00,-5.625,3.6,5.002662786105291,0.0,0.0,24.304881797265125,-0.8193667701146986,2.1715517896334444,24.522061796733464,2046.612194852596
 01/24  11:00:00,-5.1499999999999995,3.891666666666667,5.78185634299179,0.0,0.0,24.40624163899,0.9989363256683159,2.6623582153999643,63.406685276087074,5291.9243249972815
 01/24  12:00:00,-4.433333333333334,4.1000000000000005,3.5150596052029885,0.0,0.0,24.09556385076146,0.9143190354510055,1.9152659842310393,33.96619455145319,2834.819867838354
 01/24  13:00:00,-3.75,4.1000000000000005,20.564800510330393,0.0,0.0,23.78721735063054,0.7105370293911415,1.8417745998978787,17.550850133343967,1464.794608653864
 01/24  14:00:00,-3.3249999999999997,4.1000000000000005,13.79701512140865,0.0,0.0,24.801351442915415,1.8460809372921743,2.2849684672138646,47.16504567032904,3936.3964759494015
 01/24  15:00:00,-3.2583333333333333,4.1000000000000005,20.296106489076376,0.0,0.0,23.858366749962283,0.5718550312023152,2.028427288079379,25.932030588673896,2164.2882429706733
 01/24  16:00:00,-3.3000000000000003,4.1000000000000005,15.54073286263394,0.0,0.0,24.47731774496331,1.4001633288514161,1.8192306769119104,23.958889624750142,1999.6098243122767
 01/24  17:00:00,-3.125,3.516666666666667,2.481206898639163,0.0,0.0,23.965345495476942,1.390900925911123,2.628001478165119,46.07400938734156,3845.3385469588525
 01/24  18:00:00,-3.1749999999999994,3.1,0.0,0.0,0.0,23.945838457031186,0.5106524171495104,2.667438938408503,34.972937510574475,2918.8426728658687
 01/24  19:00:00,-3.358333333333333,3.1,0.0,0.0,0.0,24.588180106217354,0.3099756233008497,2.024035835194973,19.170851699923244,1600.0
 01/24  20:00:00,-3.5749999999999997,3.1,0.0,0.0,0.0,23.931142272763438,-0.06034935592202084,2.698458331344027,46.216847938012286,3857.2598577409954
 01/24  21:00:00,-3.875,2.5166666666666666,0.0,0.0,0.0,23.840233810033066,-0.5509242880382761,2.8010243366545198,25.927970997624602,2163.9494293498424
 01/24  22:00:00,-3.8833333333333333,2.1,0.0,0.0,0.0,24.327400164583555,-0.34423960016023786,3.1276969624508477,23.963564624904055,2000.0
 01/24  23:00:00,-3.9166666666666665,2.391666666666667,0.0,0.0,0.0,24.054648453530543,-0.5136788723150868,3.2357235215115314,33.98569118507182,2836.447057609476
 01/24  24:00:00,-4.0,2.891666666666667,0.0,0.0,0.0,24.53037576089933,0.10107348885501215,3.1310360459463773,52.77328039882007,4404.459956176604
 01/25  01:00:00,-4.0,2.8083333333333336,0.0,0.0,0.0,24.030830268275395,-0.7016210079576256,2.6776439871561544,34.72266567473958,2897.9549760851655
 01/25  02:00:00,-3.9416666666666664,2.6,0.0,0.0,0.0,24.222055906157554,0.19089798846031414,3.182496417710299,52.01755494360361,4341.387081414802
 01/25  03:00:00,-3.9583333333333335,2.6,0.0,0.0,0.0,24.058358606285026,-0.2778631255159309,2.824261975026312,43.72221041423424,3649.0573166895265
 01/25  04:00:00,-4.058333333333334,2.6,0.0,0.0,0.0,24.477606779609136,0.2401730391572953,2.3552769779157416,19.860049105356268,1657.52044123826
 01/25  05:00:00,-4.333333333333333,2.6,0.0,0.0,0.0,23.99805955573447,0.5951198888008907,2.7668389380320852,34.57376480909213,2885.527704268292
 01/25  06:00:00,-4.8500000000000005,1.9583333333333333,0.0,0.0,0.0,24.079198939104316,1.9603179355211557,3.336324722708508,49.5284013098813,4133.642226032521
 01/25  07:00:00,-4.866666666666666,2.1416666666666666,0.0,0.0,0.0,24.349507047769595,2.7925315704608136,3.4528165579741814,58.38095599199843,4872.476770949695
 01/25  08:00:00,-4.466666666666667,2.6,10.07912537708843,0.0,0.0,24.177003195838267,2.2788485712174578,2.886098069104131,59.93230272044489,5001.952226937091
 01/25  09:00:00,-4.125,2.6,28.3504422300731,0.0,0.0,24.398688932779777,2.315769160885478,2.123083815160241,0.0,0.0
 01/25  10:00:00,-4.0,2.891666666666667,30.309037203917725,0.0,0.0,24.10576767815971,4.784285149761478,2.7659630045310757,45.84101450440793,3825.892785313567
 01/25  11:00:00,-3.358333333333333,3.391666666666667,16.53425727860641,0.0,0.0,23.96307911050955,5.58739223583061,2.477797824455944,45.358235952031826,3785.6000692729503
 01/25  12:00:00,-2.316666666666667,3.016666666666667,10.821569746219092,0.0,0.0,24.103016043824187,5.496353745644462,2.280402646745547,0.0,0.0
 01/25  13:00:00,-1.3166666666666667,2.308333333333333,15.479175813533269,0.0,0.0,24.25325968181102,8.542020281004659,3.6795037051165127,29.985478032582222,2502.5891182666455
 01/25  14:00:00,-0.9583333333333334,1.75,10.511150470282104,0.0,0.0,24.16683982844638,9.350972988394588,3.3161353259387467,0.0,0.0
 01/25  15:00:00,-1.1166666666666667,1.8499999999999999,5.569457317018963,0.0,0.0,23.90940888635571,9.232779015907212,3.9865602747421924,28.803868969641808,2403.9719816731667
 01/25  16:00:00,-1.2583333333333333,2.1,14.080272226763052,0.0,0.0,24.208820756781595,7.071210474261744,3.273265098482145,0.0,0.0
 01/25  17:00:00,-1.6500000000000001,1.75,2.7591093705706107,0.0,0.0,23.783912410465046,6.3713732267441054,3.9277140613852666,42.503162625542274,3547.315542644352
 01/25  18:00:00,-2.8333333333333335,0.625,0.0,0.0,0.0,24.298833221515924,5.4094176130985305,4.298709379209283,0.0,0.0
 01/25  19:00:00,-3.7916666666666665,0.0,0.0,0.0,0.0,24.000550575871625,5.409873285979735,5.6451423974638475,47.36855480128111,3953.381355631331
 01/25  20:00:00,-4.408333333333333,0.0,0.0,0.0,0.0,24.651221852794645,4.415175589666022,5.356544644574421,0.0,0.0
 01/25  21:00:00,-5.691666666666666,0.875,0.0,0.0,0.0,23.968255676838535,3.2252984943377787,4.888515734667243,31.70712951010333,2646.2782149824066
 01/25  22:00:00,-5.5249999999999995,0.625,0.0,0.0,0.0,23.901920128215522,1.985791808474571,4.345106659729205,0.3280189945911847,27.37647755879291
 01/25  23:00:00,-4.783333333333334,0.0,0.0,0.0,0.0,24.715008023090963,4.092147431185382,6.740616964112264,47.92712924980811,3999.9999999999995
 01/25  24:00:00,-4.3500000000000005,0.875,0.0,0.0,0.0,24.006753291003694,2.9499985910509854,5.033952042411623,32.05847170930106,2675.6012480701133
 01/26  01:00:00,-3.983333333333333,0.625,0.0,0.0,0.0,24.028416105701183,2.967239420004946,5.102100400835122,32.42002310680834,2705.77634123063
 01/26  02:00:00,-3.841666666666667,0.0,0.0,0.0,0.0,24.003952488989544,2.7084676908683516,5.4327309175568805,6.2698305410850494,523.2802914946257
 01/26  03:00:00,-3.6833333333333336,0.0,0.0,0.0,0.0,24.11584311476699,3.575424041644581,6.020097175644588,26.5435212267837,2215.3232745013593
 01/26  04:00:00,-3.6,0.0,0.0,0.0,0.0,24.34601898742562,4.250432722437817,6.565401337488033,49.95226151162581,4169.017614325465
 01/26  05:00:00,-3.5416666666666665,0.0,0.0,0.0,0.0,24.038543227453015,3.587090807295976,6.01511020964404,33.06850554831784,2759.898710056808
 01/26  06:00:00,-3.4416666666666664,0.0,0.0,0.0,0.0,24.19314909881103,4.059583238542324,6.406954672859707,50.30337609293864,4198.321650415983
 01/26  07:00:00,-3.4583333333333335,0.875,0.0,0.0,0.0,23.933558602512118,2.5515433807609735,4.821545132392177,15.00647633259563,1252.44107606597
 01/26  08:00:00,-3.616666666666667,1.5,8.14556837278476,0.0,0.0,24.76157272873206,3.8770067451086834,5.094689335531572,47.05001721701228,3926.7961969327134
 01/26  09:00:00,-3.641666666666667,0.625,16.356591338669215,0.0,0.0,23.724758387537264,3.7423692990319135,4.44360834193962,14.440948706022354,1205.242119197462
 01/26  10:00:00,-3.3666666666666667,0.875,23.05555485223115,0.0,0.0,24.544463779797272,7.652214749893652,5.263358653633612,17.253766529930925,1440.0
 01/26  11:00:00,-3.0833333333333335,0.625,15.724202299910667,0.0,0.0,24.0530630897707,10.05025659331227,5.34825444983333,46.41463526785335,3873.767195688164
 01/26  12:00:00,-2.65,0.875,12.737242924813428,0.0,0.0,24.61074461225287,10.930797912520104,4.93117004831158,0.0,0.0
 01/26  13:00:00,-2.108333333333333,2.1416666666666666,14.815131676917778,0.0,0.0,23.81114435285703,10.180566253694376,3.8999835779215934,29.00469361926007,2420.7328144425587
 01/26  14:00:00,-1.6666666666666667,2.308333333333333,32.386473051366664,0.0,0.0,24.387217168871405,11.058369428871586,3.139763949790216,0.0,0.0
 01/26  15:00:00,-0.6833333333333331,3.5583333333333336,31.37597353775981,0.0,0.0,23.869695975050558,9.77603915219338,3.306683454512576,0.0,0.0
 01/26  16:00:00,-0.09999999999999999,4.6000000000000005,15.34293013411886,0.0,0.0,23.512305748457916,5.832139583631594,3.121715540154843,0.0,0.0
 01/26  17:00:00,-0.5083333333333333,4.016666666666667,1.4750848331627413,0.0,0.0,24.2252577795358,5.074227014840407,3.550364875089784,28.916431368115582,2413.366443660412
 01/26  18:00:00,-2.491666666666667,3.3083333333333336,0.0,0.0,0.0,23.700396818038556,3.0542406384411094,2.6388147407117217,0.0,0.0
 01/26  19:00:00,-4.166666666666667,3.391666666666667,0.0,0.0,0.0,24.789298464985407,3.0727523868558198,2.7644305406615843,42.11385500792781,3514.823914315411
 01/26  20:00:00,-4.383333333333334,4.183333333333334,0.0,0.0,0.0,23.857870355637456,0.37096804451575943,1.5298517612688807,0.0,0.0
 01/26  21:00:00,-4.883333333333334,4.016666666666667,0.0,0.0,0.0,24.80525161734792,1.1339960619711695,2.030044799467861,45.11166355229697,3765.0211275675406
 01/26  22:00:00,-5.066666666666666,3.891666666666667,0.0,0.0,0.0,23.92909085725996,0.18317057877709772,1.7090241400990502,28.86954631009041,2409.4534149638007
 01/26  23:00:00,-5.016666666666667,3.8083333333333336,0.0,0.0,0.0,24.66874479634109,0.7117740055217064,1.6436953144875248,20.371725416893423,1700.2249653394363
 01/26  24:00:00,-5.216666666666667,3.3083333333333336,0.0,0.0,0.0,24.16615085211528,1.1655638288633114,2.46477575684812,49.711175961935645,4148.896605330031
 01/27  01:00:00,-5.008333333333334,3.6833333333333336,0.0,0.0,0.0,24.087755486530266,0.7438132277387138,1.931045213919722,30.09359169381445,2511.612288477298
 01/27  02:00:00,-4.508333333333334,4.1000000000000005,0.0,0.0,0.0,24.463959539416404,0.8892524583420226,1.498031499062124,22.007740044410497,1836.7668073504408
 01/27  03:00:00,-4.0666666666666655,3.8083333333333336,0.0,0.0,0.0,24.47826187601782,1.803005821029158,2.4150020061694284,52.21344637329338,4357.736187464424
 01/27  04:00:00,-3.6666666666666665,2.3749999999999996,0.0,0.0,0.0,23.795549347987535,1.2227635803701071,2.752422023228474,20.17950392208922,1684.1821521926443
 01/27  05:00:00,-3.3833333333333333,2.1416666666666666,0.0,0.0,0.0,24.171955766222187,2.8749033804262303,3.6615689797024427,27.55958446055178,2300.1239499995395
 01/27  06:00:00,-3.3000000000000003,3.1833333333333336,0.0,0.0,0.0,24.530076923645925,3.054979344595522,3.4745032802851292,58.137073969612096,4852.1223682384325
 01/27  07:00:00,-2.7166666666666663,3.016666666666667,0.0,0.0,0.0,23.952889589231575,1.9678356745508239,2.8080060200592243,31.92494353413947,2664.456981576236
 01/27  08:00:00,-2.3000000000000003,3.1833333333333336,8.002211559825412,0.0,0.0,24.531814321459525,2.747521109562633,3.0370207954771797,19.281440299681933,1609.2297286726496
 01/27  09:00:00,-1.95,4.4750000000000005,4.821844784443818,0.0,0.0,24.50108969967523,3.3078210598285818,3.2789821713881415,50.804358992833045,4240.133701981447
 01/27  10:00:00,-1.4083333333333332,5.1000000000000005,4.511661951226819,0.0,0.0,23.802474810082572,2.070958522880617,2.120620191830084,14.411417429089061,1202.7774377199323
 01/27  11:00:00,-0.7916666666666666,3.641666666666667,2.6835675800077996,0.0,0.0,24.08444863300167,3.824131269549779,3.0225641771539045,28.75627754988487,2400.0
 01/27  12:00:00,0.08333333333333331,3.1833333333333336,3.7747125853948535,0.0,0.0,24.55839116151317,5.916555818701533,4.126481246465729,48.23912766340086,4026.039399269381
 01/27  13:00:00,0.9083333333333333,3.891666666666667,5.671174484866139,0.0,0.0,23.857510745712364,5.900578108596693,3.479547552716688,25.903820923769576,2161.933863282519
 01/27  14:00:00,1.8416666666666668,3.516666666666667,4.816893280265751,0.0,0.0,24.68221068465087,7.698318900539037,4.191206872728213,19.775222400051682,1650.4408012404253
 01/27  15:00:00,2.591666666666667,2.5166666666666666,19.52836915647029,0.0,0.0,23.698488210754437,6.625588502066207,3.9912701082872295,0.0,0.0
 01/27  16:00:00,2.858333333333333,2.1,24.802459553549493,0.0,0.0,24.092424912497677,7.672886288295467,4.98125676863033,28.701741251785084,2395.4483985205516
 01/27  17:00:00,1.8500000000000003,2.6833333333333336,2.4826169749372196,0.0,0.0,23.65022720922256,5.666209927765742,3.8431411405106495,0.0,0.0
 01/27  18:00:00,0.4583333333333333,3.391666666666667,0.0,0.0,0.0,24.141329780626435,5.4441770374749465,3.8848905907234497,37.26267435580857,3109.9441956213354
 01/27  19:00:00,-0.11666666666666665,3.3083333333333336,0.0,0.0,0.0,23.881481044186263,4.50166928037799,3.6120591182872057,29.172696268746545,2434.7543218531778
 01/27  20:00:00,-0.31666666666666665,3.391666666666667,0.0,0.0,0.0,23.89868894188976,3.3635756981364775,3.2545954984535466,0.0,0.0
 01/27  21:00:00,-0.5166666666666667,3.016666666666667,0.0,0.0,0.0,24.06320304592504,4.184416440042376,3.892699786288943,37.52520783662611,3131.8552497509613
 01/27  22:00:00,-0.3666666666666667,2.891666666666667,0.0,0.0,0.0,23.92595182863595,4.420770847895345,3.8007035661532043,40.36259514816847,3368.6637009104866
 01/27  23:00:00,-0.19999999999999998,3.975,0.0,0.0,0.0,23.910670409369548,4.304355005343696,3.4098105822631744,46.427937504275484,3874.8774008375512
 01/27  24:00:00,-0.5500000000000002,3.141666666666667,0.0,0.0,0.0,24.73697217348452,3.9408558424462026,2.7620271611551552,0.0,0.0
 01/28  01:00:00,-0.975,1.75,0.0,0.0,0.0,23.898154360055656,4.5004154488192745,4.124535206791397,43.195419962962355,3605.091365920716
 01/28  02:00:00,-0.9833333333333334,2.433333333333333,0.0,0.0,0.0,23.905816196987228,4.131075135821198,3.637488686830665,8.648051962827424,721.7667403154172
 01/28  03:00:00,-0.9583333333333334,2.8083333333333336,0.0,0.0,0.0,24.74220515281823,4.970731850235306,3.9234343092722526,47.643946332121686,3976.3655430968624
 01/28  04:00:00,-1.3499999999999999,2.891666666666667,0.0,0.0,0.0,24.22839337106564,4.403244485060781,3.8598635643570804,50.25085992781957,4193.938649310673
 01/28  05:00:00,-1.075,3.6833333333333336,0.0,0.0,0.0,24.03158373208429,2.4587645902966266,2.9503727811233404,8.638969989770027,721.0087585043171
 01/28  06:00:00,-0.7583333333333333,3.8083333333333336,0.0,0.0,0.0,24.693306651570982,3.9060444471111797,3.383010394717086,47.422925443588525,3957.9191314721515
 01/28  07:00:00,-1.0333333333333334,2.725,0.0,0.0,0.0,24.175391935918327,4.198215192130758,3.9136562720675356,49.38868407811854,4121.9814206431965
 01/28  08:00:00,-1.4333333333333333,2.6833333333333336,8.904834344156194,0.0,0.0,23.97601908193272,3.1358255323214976,3.1890252480176327,11.967324376464191,998.7933401216266
 01/28  09:00:00,-1.8333333333333333,2.5166666666666666,5.260516774007414,0.0,0.0,24.78715402949913,5.1659799514316695,3.77743874800251,47.000136046947354,3922.6331126131886
 01/28  10:00:00,-1.4166666666666667,2.6833333333333336,7.817224932755128,0.0,0.0,23.89072919569355,5.077562721739742,3.321203577541374,25.94127883385099,2165.060101859103
 01/28  11:00:00,-0.3000000000000001,2.8083333333333336,8.292524056828356,0.0,0.0,24.899992570321796,6.881548305849186,3.5496182957937656,20.54019824991776,1714.285714285714
 01/28  12:00:00,0.5500000000000002,2.6,11.39096462147951,0.0,0.0,23.748780275978703,6.953659209880361,3.5115878821120816,0.0,0.0
 01/28  13:00:00,1.5,2.6,24.321780358929264,0.0,0.0,24.40164460812582,10.931585007572648,4.499266065153876,28.917986854950637,2413.496264649851
 01/28  14:00:00,2.466666666666667,2.308333333333333,22.26500540567773,0.0,0.0,24.264329995413075,12.40826904366491,4.092326654560917,0.0,0.0
 01/28  15:00:00,3.15,1.75,10.084131825256298,0.0,0.0,23.756223208402556,11.65752137629604,4.410522651673274,0.0,0.0
 01/28  16:00:00,3.283333333333333,1.8499999999999999,17.246589419147586,0.0,0.0,23.435278619098586,9.310631304135917,4.508048321272306,0.06648810554576569,5.549099775971404
 01/28  17:00:00,2.7916666666666665,2.6833333333333336,1.4742555288891221,0.0,0.0,24.324705642295232,8.362734129586864,5.167580682695587,27.37176084104406,2284.448183689504
 01/28  18:00:00,2.2083333333333335,2.8083333333333336,0.0,0.0,0.0,23.89556340340928,5.480670412275678,4.221512387663972,0.0,0.0
 01/28  19:00:00,1.4750000000000003,2.308333333333333,0.0,0.0,0.0,23.495663275351315,4.846904689619735,4.218921848177316,0.0,0.0
 01/28  20:00:00,0.9249999999999999,2.1,0.0,0.0,0.0,24.830753959111306,6.799317727303877,5.432442942645021,45.299037970318295,3780.65940350472
 01/28  21:00:00,0.9166666666666666,2.391666666666667,0.0,0.0,0.0,24.059308939231755,4.600596803810007,3.970782761133659,0.0,0.0
 01/28  22:00:00,0.9416666666666669,2.308333333333333,0.0,0.0,0.0,23.929452814436832,4.876018572886747,4.751764494239717,42.65626245018219,3560.0932597358074
 01/28  23:00:00,0.9,1.75,0.0,0.0,0.0,24.05269001925193,3.850000593514846,4.308082770846001,0.0,0.0
 01/28  24:00:00,0.375,0.625,0.0,0.0,0.0,24.35913883290142,5.392463728968207,5.846609809569389,30.34937339756489,2532.9598390403403
 01/29  01:00:00,-0.35000000000000003,1.5166666666666668,0.0,0.0,0.0,23.784726141904965,3.8267186883979325,4.415093397194288,6.102564495758867,509.3202610947786
 01/29  02:00:00,-1.125,1.0833333333333335,0.0,0.0,0.0,24.238791554909664,4.836363689263808,5.271354019127556,25.75348279690841,2149.386637590985
 01/29  03:00:00,-0.975,1.5166666666666668,0.0,0.0,0.0,24.476404782064336,4.928306811724203,5.542425479957793,45.85179497114416,3826.7925234706377
 01/29  04:00:00,-0.775,2.308333333333333,0.0,0.0,0.0,23.913837073265526,2.826468294304274,3.6986837830142982,0.0,0.0
 01/29  05:00:00,-1.1916666666666667,2.1,0.0,0.0,0.0,24.524449729249866,4.672564694296959,4.789058143768657,49.21830662397113,4107.76171194674
 01/29  06:00:00,-1.1083333333333334,2.1,0.0,0.0,0.0,24.26157225002405,4.399109431679161,4.717148698497096,58.982594872453944,4922.689574418028
 01/29  07:00:00,-1.1916666666666667,1.75,0.0,0.0,0.0,24.108828479236262,2.8628244644031606,3.930610318884048,0.0,0.0
 01/29  08:00:00,-1.575,1.5,17.774859902443072,0.0,0.0,24.57784893179239,4.943696083639954,5.202366994839254,49.175250908634695,4104.168280334176
 01/29  09:00:00,-2.0500000000000003,1.5,14.168754732483684,0.0,0.0,23.992042155523368,5.888942690215045,4.706441525251795,43.989017339376524,3671.3250326423536
 01/29  10:00:00,-2.2416666666666667,0.625,14.916687376436505,0.0,0.0,23.758910900618705,6.555115676094847,4.6596178414350335,3.2251528971378343,269.17138143847797
 01/29  11:00:00,-1.3833333333333335,1.2249999999999999,20.582992697011512,0.0,0.0,24.19857855466096,9.879712699902313,5.508356375981329,26.812840679397596,2237.8006860909527
 01/29  12:00:00,-0.15833333333333335,2.1,14.043290839876102,0.0,0.0,23.940991242302886,10.761911578762478,4.694770912186679,44.25210043554741,3693.2819576899296
 01/29  13:00:00,0.8250000000000001,0.875,5.925428851753767,0.0,0.0,24.557101528802566,11.551404045402114,4.949400190626922,0.0,0.0
 01/29  14:00:00,1.6666666666666667,0.0,4.9053094799406605,0.0,0.0,23.751958477475554,11.239996421050575,5.207931184208449,0.0,0.0
 01/29  15:00:00,1.5916666666666668,1.2249999999999999,7.294953846161,0.0,0.0,23.795014151323176,11.143022160831263,5.584052879877415,35.60535762176075,2971.6244790024266
 01/29  16:00:00,1.3583333333333334,0.875,15.732342239021982,0.0,0.0,24.22078489147955,9.149492264973896,5.100475485390142,0.0,0.0
 01/29  17:00:00,1.3416666666666668,1.2249999999999999,1.3447332233443312,0.0,0.0,23.808356093463036,7.27865639788017,4.845270989157325,0.0,0.0
 01/29  18:00:00,1.0083333333333333,2.391666666666667,0.0,0.0,0.0,23.681587087337572,6.178398549455568,4.676786416659634,37.393712456309714,3120.8806403909057
 01/29  19:00:00,0.6833333333333335,2.308333333333333,0.0,0.0,0.0,24.06867585418974,5.5485280235921515,4.355326262065171,0.0,0.0
 01/29  20:00:00,0.5416666666666666,2.6833333333333336,0.0,0.0,0.0,23.82290634834645,5.679276988052744,4.62211824939681,36.84033193197564,3074.6954811296687
 01/29  21:00:00,0.325,3.1,0.0,0.0,0.0,23.877878714204826,4.508852937514075,3.7966482640134007,0.0,0.0
 01/29  22:00:00,0.08333333333333333,3.6833333333333336,0.0,0.0,0.0,24.50128015009817,5.507346541149212,4.31744750127529,47.88277220101205,3996.297959048216
 01/29  23:00:00,0.0,3.516666666666667,0.0,0.0,0.0,23.815605350575357,3.8838266345293078,3.583259268692506,17.317539720785152,1445.3225128942588
 01/29  24:00:00,0.05833333333333333,2.8083333333333336,0.0,0.0,0.0,24.286933828121054,4.869287363345259,4.183939758872946,25.652873117969865,2140.9897500232664
 01/30  01:00:00,0.09999999999999999,2.308333333333333,0.0,0.0,0.0,24.129576075250863,5.1832469053568735,4.761993813536669,31.64971287057918,2641.4862200999355
 01/30  02:00:00,0.09999999999999999,2.391666666666667,0.0,0.0,0.0,24.150447078137294,5.654194426118436,5.056954905096924,49.03954284399094,4092.842080182574
 01/30  03:00:00,0.09999999999999999,2.6,0.0,0.0,0.0,23.980674159092853,4.547607986763054,4.121691367720261,14.607476102510946,1219.1405019376934
 01/30  04:00:00,0.09999999999999999,2.308333333333333,0.0,0.0,0.0,24.78032883716301,6.060979095700497,5.087171315354615,46.0100440798158,3840.0
 01/30  05:00:00,0.15833333333333333,2.1,0.0,0.0,0.0,24.169776953656765,5.913759610046836,5.227585451671612,49.5107972564164,4132.172991071827
 01/30  06:00:00,0.25833333333333336,2.391666666666667,0.0,0.0,0.0,24.10487551026169,5.439313545542322,4.80400066562438,28.90923963495141,2412.7662213415088
 01/30  07:00:00,0.3,1.9583333333333333,0.0,0.0,0.0,24.557124491958774,5.7066155886607826,5.267254826474601,20.30134122102784,1694.3506977196319
 01/30  08:00:00,0.18333333333333335,1.5,10.53041869997105,0.0,0.0,24.09726748489931,5.878420895127399,5.495364969141615,31.7137097110792,2646.8273988019987
 01/30  09:00:00,-0.19166666666666665,1.8499999999999999,7.10135232021193,0.0,0.0,24.115021848065457,6.693934715773682,5.05233334747222,31.82502086315776,2656.1174317182936
 01/30  10:00:00,-0.10833333333333334,2.6833333333333336,14.047928111743005,0.0,0.0,23.962758204030063,7.235093197817292,4.393574805768851,44.11443049711851,3681.7920194788317
 01/30  11:00:00,0.45,3.391666666666667,17.956672241798845,0.0,0.0,23.94615211832763,7.915486571152814,3.6061930625815886,0.0,0.0
 01/30  12:00:00,1.4000000000000001,4.183333333333334,19.38376007832175,0.0,0.0,23.93921010931155,9.53188297985653,4.183297803884871,30.64396408917516,2557.546389181893
 01/30  13:00:00,2.658333333333333,4.6000000000000005,15.951155571937392,0.0,0.0,24.489461981559867,10.577818416039714,4.843140245430156,46.32647766729881,3866.40955904817
 01/30  14:00:00,3.6666666666666665,4.016666666666667,17.93393158989693,0.0,0.0,23.907013571205244,9.903390439834945,4.559393270193496,0.0,0.0
 01/30  15:00:00,4.5249999999999995,3.3083333333333336,8.414334264088547,0.0,0.0,24.39489593024422,11.353949102775827,5.887540062329154,43.53015288511936,3633.028188125298
