Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),LIVING:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),CRAWLSPACE:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 06/02  17:00:00,20.025000000000002,5.908333333333334,15.743820823131772,0.0,0.0,27.699936705077693,24.880723684610064,19.72935453849639,0.0,0.0
 06/02  18:00:00,19.724999999999998,4.766666666666667,10.189637995324224,0.0,0.0,28.037025102003014,23.11750342178617,19.60425164497827,0.0,0.0
 06/02  19:00:00,19.075,4.391666666666667,12.564521654019172,0.0,0.0,28.22772914484079,21.12756247547844,19.31396541748155,0.0,0.0
 06/02  20:00:00,18.116666666666667,3.725,1.8654358329145033,0.0,0.0,28.32221770831946,19.196009055389123,18.970414896430025,0.0,0.0
 06/02  21:00:00,16.533333333333335,3.391666666666667,0.0,0.0,0.0,28.341258712344075,17.946893288212,18.452544355965333,0.0,0.0
 06/02  22:00:00,14.358333333333334,3.6,0.0,0.0,0.0,28.210055039737597,16.076459693023583,17.6888973277474,0.0,0.0
 06/02  23:00:00,13.283333333333333,3.891666666666667,0.0,0.0,0.0,27.938223673759808,13.750891624126687,17.35389586662894,0.0,0.0
 06/02  24:00:00,11.683333333333332,4.1000000000000005,0.0,0.0,0.0,27.613949542017014,12.097002807373874,16.66455745864104,0.0,0.0
 06/03  01:00:00,10.016666666666667,4.1000000000000005,0.0,0.0,0.0,27.1499683144946,10.359396643472069,16.03669654874265,0.0,0.0
 06/03  02:00:00,8.958333333333334,4.1000000000000005,0.0,0.0,0.0,26.55795683723215,8.830887605063234,15.828521015267027,0.0,0.0
 06/03  03:00:00,7.625,3.516666666666667,0.0,0.0,0.0,25.96081993925011,7.385972922822474,15.93022110155456,0.0,0.0
 06/03  04:00:00,6.4750000000000005,2.1666666666666665,0.0,0.0,0.0,25.378276800114094,6.078641163346837,16.396584801676454,0.0,0.0
 06/03  05:00:00,5.75,2.1416666666666666,26.362769750425276,0.0,0.0,24.94417317748594,5.6494994642567695,16.40243475451621,0.0,0.0
 06/03  06:00:00,6.2,1.0833333333333335,38.21140151376524,0.0,0.0,24.60041787297699,8.064974405632531,17.338252084387268,0.0,0.0
 06/03  07:00:00,8.333333333333334,0.875,42.544428964665634,0.0,0.0,24.97834707318484,14.727805713734222,18.657855689804805,26.136275591846584,2181.3345385756625
 06/03  08:00:00,11.483333333333334,0.625,43.12644411598668,0.0,0.0,25.260601012715313,20.646698101639846,18.2370632889753,0.0,0.0
 06/03  09:00:00,13.658333333333333,0.0,38.93454502252961,0.0,0.0,25.147364551775663,28.330151986239002,18.84183203209484,0.0,0.0
 06/03  10:00:00,15.133333333333333,0.0,28.833951895681594,0.0,0.0,25.174246971621603,34.65624463893926,18.901001888551633,0.0,0.0
 06/03  11:00:00,16.616666666666667,0.875,20.058043954304342,0.0,0.0,25.288711628132514,38.88819564430366,18.782036308691136,0.0,0.0
 06/03  12:00:00,17.900000000000002,2.433333333333333,19.026730464923645,0.0,0.0,25.527471438845065,38.89129668959291,18.724066267434562,0.0,0.0
 06/03  13:00:00,18.808333333333334,2.8083333333333336,18.779899721971162,0.0,0.0,25.926529359360842,37.84581627060604,19.036644105778112,0.0,0.0
 06/03  14:00:00,19.391666666666666,3.1833333333333336,23.732093985199594,0.0,0.0,26.39538897642198,37.158592933232924,19.300082348765986,0.0,0.0
 06/03  15:00:00,19.95,3.6,33.44451491370853,0.0,0.0,27.00865438102183,35.11957412718184,19.58677467214006,0.0,0.0
 06/03  16:00:00,20.55,2.725,38.709583563729794,0.0,0.0,27.70158579808025,34.50081404337329,19.79026866041591,0.0,0.0
 06/03  17:00:00,20.566666666666666,2.975,37.24942134081291,0.0,0.0,28.24013728751723,32.427004475695995,19.880075578834138,0.0,0.0
 06/03  18:00:00,20.575,4.183333333333334,30.4143761879601,0.0,0.0,28.672673397040516,27.592078622189387,20.043025928436734,0.0,0.0
 06/03  19:00:00,20.233333333333334,4.016666666666667,20.010380941206968,0.0,0.0,29.043846250807835,23.298289786591976,19.99717210387441,0.0,0.0
 06/03  20:00:00,18.325,3.016666666666667,3.080729355427278,0.0,0.0,29.225435105404202,19.07214031549988,19.353070647324653,0.0,0.0
 06/03  21:00:00,16.383333333333333,2.308333333333333,0.0,0.0,0.0,29.244015297495423,15.233233935767892,18.97632617621578,0.0,0.0
 06/03  22:00:00,15.741666666666667,2.391666666666667,0.0,0.0,0.0,29.16763850910951,12.867363439601567,18.793595541063084,0.0,0.0
 06/03  23:00:00,15.058333333333332,1.0833333333333335,0.0,0.0,0.0,29.02020466946615,10.66110987704389,19.281526225978304,0.0,0.0
 06/03  24:00:00,13.783333333333333,0.0,0.0,0.0,0.0,28.772680393444663,7.450391277330728,19.957981506872944,0.0,0.0
 06/04  01:00:00,13.666666666666666,0.875,0.0,0.0,0.0,28.374085805364704,5.284944962369607,19.42949389818655,0.0,0.0
 06/04  02:00:00,13.766666666666666,1.8499999999999999,0.0,0.0,0.0,27.93008570194574,5.618165357981198,18.70834699994455,0.0,0.0
 06/04  03:00:00,12.608333333333334,0.875,0.0,0.0,0.0,27.46555847318372,5.305322741952819,19.057516962248236,0.0,0.0
 06/04  04:00:00,11.783333333333333,2.6833333333333336,0.0,0.0,0.0,26.961368908681575,5.753872276340023,17.724740623772256,0.0,0.0
 06/04  05:00:00,10.708333333333334,4.308333333333334,28.136030397815166,0.0,0.0,26.3820916492472,8.6217180170274,16.77782298613025,0.0,0.0
 06/04  06:00:00,9.533333333333333,4.683333333333333,38.86380755899592,0.0,0.0,25.918814452372214,10.570788405298451,16.043210707942432,0.0,0.0
 06/04  07:00:00,9.549999999999999,5.45,42.66584830492712,0.0,0.0,25.475249770428068,12.823090717000552,15.574311585015773,0.0,0.0
 06/04  08:00:00,10.85,6.283333333333334,42.821668775945945,0.0,0.0,25.1420467294051,15.69855507841411,15.549969061095586,0.0,0.0
 06/04  09:00:00,12.591666666666667,7.283333333333334,38.74474329797646,0.0,0.0,24.947153812518128,18.391829835504538,15.725986997812349,0.0,0.0
 06/04  10:00:00,14.583333333333334,7.7,28.642032324800812,0.0,0.0,24.849130664695178,20.762527146652562,16.497312093479252,0.0,0.0
 06/04  11:00:00,16.55,8.341666666666667,19.80524588306748,0.0,0.0,24.88556063313877,23.256796204864457,17.492868337205305,0.0,0.0
 06/04  12:00:00,17.883333333333333,7.283333333333334,18.81777107397757,0.0,0.0,25.055808010615113,25.918007199337804,18.335224329499336,0.0,0.0
 06/04  13:00:00,18.708333333333332,7.366666666666667,18.81561510055852,0.0,0.0,25.417064611465758,27.34474510068843,18.906650291711937,0.0,0.0
 06/04  14:00:00,19.641666666666666,7.325,24.481899626996867,0.0,0.0,25.81581197387933,27.422697813981348,19.53505373100648,0.0,0.0
 06/04  15:00:00,20.158333333333335,6.700000000000002,33.695465649363804,0.0,0.0,26.311179111976873,28.78258931631019,19.880077217015554,0.0,0.0
 06/04  16:00:00,20.375,6.116666666666667,36.39528155403757,0.0,0.0,26.983768159710262,28.784487305620782,20.022628857361315,0.0,0.0
 06/04  17:00:00,20.033333333333335,6.283333333333334,18.66638575576376,0.0,0.0,27.42489015361916,26.14381971992346,19.895998560626143,0.0,0.0
 06/04  18:00:00,19.525000000000002,5.183333333333334,10.483944018311346,0.0,0.0,27.738375041433013,23.63111154586564,19.647503254333657,0.0,0.0
 06/04  19:00:00,19.400000000000002,3.8083333333333336,10.700122797043846,0.0,0.0,28.09121943180423,22.366266983269785,19.66318247650749,0.0,0.0
 06/04  20:00:00,18.408333333333335,3.016666666666667,3.0274582850689185,0.0,0.0,28.302768805969265,20.37433985615854,19.477640894043915,0.0,0.0
 06/04  21:00:00,16.650000000000002,1.9583333333333333,0.0,0.0,0.0,28.413021794656867,17.4576043861334,19.311934392307922,0.0,0.0
 06/04  22:00:00,14.85,1.8499999999999999,0.0,0.0,0.0,28.40239089282605,16.11900944781463,18.95445357561217,0.0,0.0
 06/04  23:00:00,13.108333333333334,1.75,0.0,0.0,0.0,28.251163297752374,15.177649784079657,18.65173411784046,0.0,0.0
 06/04  24:00:00,12.866666666666667,0.625,0.0,0.0,0.0,28.02948027328623,14.676756060322893,19.37437378005575,0.0,0.0
 06/05  01:00:00,12.733333333333333,0.0,0.0,0.0,0.0,27.78198838616285,13.654388225681744,20.008510697487022,0.0,0.0
 06/05  02:00:00,12.108333333333334,1.8083333333333333,0.0,0.0,0.0,27.468319638816336,12.0142255260537,18.563449125139012,0.0,0.0
 06/05  03:00:00,11.549999999999999,2.5166666666666666,0.0,0.0,0.0,27.0844897075541,11.443221579582351,17.788001496925247,0.0,0.0
 06/05  04:00:00,11.008333333333335,2.6833333333333336,0.0,0.0,0.0,26.60188320633321,10.81435075597652,17.457983513099094,0.0,0.0
 06/05  05:00:00,11.091666666666669,3.1,9.68731545559985,0.0,0.0,26.100271563311537,10.92120132169106,17.16663446736213,0.0,0.0
 06/05  06:00:00,11.066666666666668,3.391666666666667,8.405517038108256,0.0,0.0,25.659084168359204,11.933874145557992,17.064198395434897,0.0,0.0
 06/05  07:00:00,11.25,3.891666666666667,9.504449927094909,0.0,0.0,25.24217005490358,12.768398856870782,16.650933290651533,0.0,0.0
 06/05  08:00:00,11.850000000000001,4.391666666666667,23.450864362637617,0.0,0.0,25.00008886189485,15.028992775556004,16.55141093031211,0.0,0.0
 06/05  09:00:00,12.683333333333332,4.891666666666666,23.356726393550883,0.0,0.0,24.812967896944574,17.81003355075237,16.600884782297147,0.0,0.0
 06/05  10:00:00,14.15,5.741666666666666,25.616476159831382,0.0,0.0,24.727236833063515,19.87980734505225,16.823979056842187,0.0,0.0
 06/05  11:00:00,15.541666666666666,5.908333333333334,20.145005053008674,0.0,0.0,24.724570113082034,21.04510335251639,17.341372845706363,0.0,0.0
 06/05  12:00:00,16.875,5.991666666666667,20.79008620380137,0.0,0.0,24.852293407156377,21.936559436927755,17.946116919322794,0.0,0.0
 06/05  13:00:00,17.208333333333332,5.266666666666667,17.614740297685206,0.0,0.0,25.082541080010827,23.028615001149973,18.278889910401123,0.0,0.0
 06/05  14:00:00,17.11666666666667,4.308333333333334,12.758557811127853,0.0,0.0,25.34596934244098,22.76037244721158,18.450773246264134,0.0,0.0
 06/05  15:00:00,17.316666666666666,5.325,9.573349869171171,0.0,0.0,25.567954001781,21.23479921229649,18.426682195029443,0.0,0.0
 06/05  16:00:00,17.633333333333333,5.266666666666667,3.9896742053108967,0.0,0.0,25.733814450617345,19.698154619808754,18.56105523144012,0.0,0.0
 06/05  17:00:00,17.916666666666668,3.141666666666667,13.374429093465933,0.0,0.0,26.012660397784725,18.343428399732495,18.89887021760593,0.0,0.0
 06/05  18:00:00,17.533333333333335,3.266666666666667,8.402318859788096,0.0,0.0,26.294505200792425,16.869138772627302,18.81479615468663,0.0,0.0
 06/05  19:00:00,16.033333333333335,3.225,7.3892961379804065,0.0,0.0,26.39959104791987,15.672458822126279,18.386010960922555,0.0,0.0
 06/05  20:00:00,14.208333333333334,4.058333333333334,0.7658379167465691,0.0,0.0,26.383513480597998,14.128759507605574,17.541078497952608,0.0,0.0
 06/05  21:00:00,13.091666666666669,3.35,0.0,0.0,0.0,26.27836294190765,12.917689708515917,17.63552326333922,0.0,0.0
 06/05  22:00:00,12.508333333333335,2.391666666666667,0.0,0.0,0.0,26.16188405500156,11.995119739589812,17.686735150374798,0.0,0.0
 06/05  23:00:00,12.066666666666668,3.1833333333333336,0.0,0.0,0.0,25.93878860922567,11.474879259449153,17.31302047915951,0.0,0.0
 06/05  24:00:00,11.725000000000001,3.3083333333333336,0.0,0.0,0.0,25.625948946323074,11.266566260834523,17.0082018662991,0.0,0.0
 06/06  01:00:00,11.716666666666667,3.975,0.0,0.0,0.0,25.226590165753525,11.383134211029494,16.964343145982777,0.0,0.0
 06/06  02:00:00,11.741666666666667,4.016666666666667,0.0,0.0,0.0,24.754654986433223,11.878414037698974,16.823563181032853,0.0,0.0
 06/06  03:00:00,11.875,3.3083333333333336,0.0,0.0,0.0,25.123494350252557,13.085280423065235,17.50363164985781,26.479695331756556,2209.9963629148574
 06/06  04:00:00,11.708333333333334,5.2,0.0,0.0,0.0,24.850031898109535,12.37476514374116,16.24734450292344,0.0,0.0
 06/06  05:00:00,10.450000000000001,5.4750000000000005,13.243612992779594,0.0,0.0,26.020942238498225,13.299936485016437,16.197284455629724,43.28744534738169,3612.7718079467486
 06/06  06:00:00,9.408333333333333,4.308333333333334,27.667371617368833,0.0,0.0,25.329586365328947,12.70912504236027,15.893646372707854,0.0,0.0
 06/06  07:00:00,9.083333333333334,4.1000000000000005,39.48098850853248,0.0,0.0,24.793515962450844,14.854730940921337,15.649780169272736,0.0,0.0
 06/06  08:00:00,9.35,3.516666666666667,34.89060027778324,0.0,0.0,24.52016606951699,18.10816589364446,15.791201211978157,0.0,0.0
 06/06  09:00:00,10.475,3.6833333333333336,38.00595890155497,0.0,0.0,25.179809539690922,23.265679983956606,16.62571993189094,35.1247804310096,2931.5154886853757
 06/06  10:00:00,12.266666666666666,4.1000000000000005,29.44757182823351,0.0,0.0,25.064714700559517,26.222150770286746,16.50812388680858,0.0,0.0
 06/06  11:00:00,13.799999999999999,5.033333333333333,23.65246697475317,0.0,0.0,24.958684696291158,27.326425061020327,16.609337857311758,0.0,0.0
 06/06  12:00:00,15.058333333333332,5.991666666666667,19.961726483437456,0.0,0.0,24.96024592818804,27.17472549704352,16.843369248948424,0.0,0.0
 06/06  13:00:00,15.658333333333333,5.266666666666667,22.45779686586283,0.0,0.0,25.10447752210324,28.535771187384878,17.257720962557197,0.0,0.0
 06/06  14:00:00,16.108333333333334,4.891666666666666,22.977656695440746,0.0,0.0,25.38137606717535,28.566998387064306,17.54983083529994,0.0,0.0
 06/06  15:00:00,16.516666666666666,6.033333333333334,23.627632224586012,0.0,0.0,25.647093414448022,25.415354668253304,17.5972500757581,0.0,0.0
 06/06  16:00:00,16.71666666666667,5.183333333333334,31.75530239070878,0.0,0.0,25.961927745739327,24.945771735135157,17.81763068977636,0.0,0.0
 06/06  17:00:00,16.741666666666667,3.8083333333333336,23.91943942663924,0.0,0.0,26.386498170808967,25.7252419421341,18.072460362966673,0.0,0.0
 06/06  18:00:00,16.933333333333334,4.183333333333334,11.396431445655068,0.0,0.0,26.65071606577574,23.31164803909539,18.139995319415814,0.0,0.0
 06/06  19:00:00,16.166666666666668,5.241666666666666,10.97375407150381,0.0,0.0,26.756459877571682,20.302980188483573,17.776350786778583,0.0,0.0
 06/06  20:00:00,15.383333333333333,5.3500000000000005,4.2585749120569565,0.0,0.0,26.70710868281765,18.1597041452485,17.533701939528278,0.0,0.0
 06/06  21:00:00,14.133333333333333,4.516666666666667,0.0,0.0,0.0,26.626519176265564,16.638359703807627,17.252152041707934,0.0,0.0
 06/06  22:00:00,12.25,3.516666666666667,0.0,0.0,0.0,26.475329067797365,15.118868532105973,17.175462044624236,0.0,0.0
 06/06  23:00:00,11.558333333333332,3.391666666666667,0.0,0.0,0.0,26.257449861215957,14.103693998431309,17.15986528015073,0.0,0.0
 06/06  24:00:00,11.366666666666667,3.3083333333333336,0.0,0.0,0.0,25.97888099795343,13.4280750771689,16.883568565891256,0.0,0.0
 06/07  01:00:00,9.975,3.6833333333333336,0.0,0.0,0.0,25.624978138027057,12.478728592720444,16.229425621364086,0.0,0.0
 06/07  02:00:00,8.166666666666666,5.616666666666667,0.0,0.0,0.0,25.110147739938594,10.97469544849738,14.644538776168714,0.0,0.0
 06/07  03:00:00,6.625,6.408333333333334,0.0,0.0,0.0,25.129812543873257,10.292728812116993,13.868920775299976,28.947222393723724,2415.936263809468
 06/07  04:00:00,5.825,6.491666666666667,2.701969393843997,0.0,0.0,24.92069330691938,8.807341181543523,13.182982630101831,13.039239032315853,1088.2553773961379
 06/07  05:00:00,5.408333333333334,6.116666666666667,14.978034688123996,0.0,0.0,25.301666838997306,9.373124626212116,13.190027701907036,27.25040555831315,2274.3198672532426
 06/07  06:00:00,5.141666666666667,4.4750000000000005,24.3623024122767,0.0,0.0,25.137780954975884,10.712695808451068,14.517189532748652,28.98755594229486,2419.302503281973
 06/07  07:00:00,5.333333333333333,3.3083333333333336,23.838527901683932,0.0,0.0,25.56731010746041,12.227452470983451,14.98870541126319,0.0,0.0
 06/07  08:00:00,6.083333333333333,3.391666666666667,26.80015099075573,0.0,0.0,24.85822844854069,10.17467366824127,15.029947789374638,0.0,0.0
 06/07  09:00:00,7.608333333333333,5.116666666666666,28.53301717080363,0.0,0.0,25.360872542689844,10.739891362110063,15.010554094621547,42.0276039704761,3507.625399503298
 06/07  10:00:00,9.158333333333333,5.908333333333334,26.007036710177193,0.0,0.0,25.0092183742775,11.618363203885359,14.58134296610032,0.0,0.0
 06/07  11:00:00,10.75,5.991666666666667,22.54043238600039,0.0,0.0,24.63194866486809,16.94812377704331,15.137711592139311,14.449400097830464,1205.9474726739084
 06/07  12:00:00,12.375,5.558333333333334,22.59681131459163,0.0,0.0,25.41221520338716,20.813392553483656,15.629349063375647,24.86477783840294,2075.215288510316
 06/07  13:00:00,14.049999999999999,4.808333333333334,21.800268930751717,0.0,0.0,24.890517405265403,22.947000056227548,16.246895046616043,0.0,0.0
 06/07  14:00:00,14.916666666666666,6.7,17.87685235264273,0.0,0.0,24.762178789230045,21.635102540249445,16.343129218959543,0.0,0.0
 06/07  15:00:00,14.183333333333332,9.716666666666667,9.437863425677083,0.0,0.0,24.754132097716717,17.975575373216305,15.792645486392637,28.856923553155024,2408.3999191977937
 06/07  16:00:00,11.908333333333331,6.891666666666668,6.7088382608812855,0.0,0.0,25.42949836638593,15.378263324386543,15.134356699872365,0.0,0.0
 06/07  17:00:00,10.291666666666666,3.516666666666667,4.603994575375269,0.0,0.0,25.1906676220004,14.870659394438135,15.743359648547132,0.0,0.0
 06/07  18:00:00,9.883333333333333,3.6833333333333336,3.957875102477318,0.0,0.0,24.949978670410644,14.639109157919947,15.718301073731302,0.0,0.0
 06/07  19:00:00,9.741666666666667,3.516666666666667,10.95726399582314,0.0,0.0,24.686534972928865,13.895245580787737,15.631924748118244,0.0,0.0
 06/07  20:00:00,9.408333333333333,4.908333333333333,3.7435610468817337,0.0,0.0,24.877410695005324,13.606267537404278,15.183697134007138,27.623178277553247,2305.431492345337
 06/07  21:00:00,8.791666666666666,4.683333333333334,0.0,0.0,0.0,25.145595270683057,11.886538015582419,14.70516934731962,0.0,0.0
 06/07  22:00:00,8.266666666666667,3.6,0.0,0.0,0.0,24.821230889815013,11.566439084072549,15.287758284909934,36.68987866717422,3062.138646021334
 06/07  23:00:00,7.925,2.725,0.0,0.0,0.0,25.14790252488065,10.879628348013524,15.548186892797268,0.0,0.0
 06/07  24:00:00,7.683333333333334,1.75,0.0,0.0,0.0,25.056458237316843,11.275071668306559,17.012448316814602,41.480197503659916,3461.938835305975
 06/08  01:00:00,7.191666666666666,2.1416666666666666,0.0,0.0,0.0,25.2334393893686,9.150974626928077,15.853950242510956,0.0,0.0
 06/08  02:00:00,6.316666666666666,2.6,0.0,0.0,0.0,25.253739607336374,9.206033887818336,15.823453999567738,45.950176141064674,3835.0034195923495
 06/08  03:00:00,5.608333333333334,3.1833333333333336,0.0,0.0,0.0,25.426629375782756,7.250506700773607,14.988640571068913,0.0,0.0
 06/08  04:00:00,5.866666666666667,3.016666666666667,2.860526729142897,0.0,0.0,25.245342002343993,8.388144881497569,15.208378232996944,28.79282920595774,2403.0506025831296
 06/08  05:00:00,5.8500000000000005,3.1833333333333336,19.14101088087594,0.0,0.0,24.99237253340875,7.656277791356948,14.838446080895862,0.0,0.0
 06/08  06:00:00,5.425,4.4750000000000005,33.77113307744254,0.0,0.0,25.590359860777664,10.224447006757432,13.980727460752293,44.074060066850535,3678.4227018585293
 06/08  07:00:00,6.3500000000000005,4.808333333333334,42.689823225525345,0.0,0.0,24.88981046310751,11.04888683557794,13.226366735688941,0.0,0.0
 06/08  08:00:00,7.566666666666666,4.891666666666666,42.94236841412016,0.0,0.0,25.02405904110668,15.47224008562929,13.769266836551148,27.925907101662762,2330.6972513297
 06/08  09:00:00,9.358333333333333,5.566666666666666,35.947679566867514,0.0,0.0,24.64273214327954,17.976749575843176,13.806380586127796,0.0,0.0
 06/08  10:00:00,11.916666666666666,6.366666666666667,19.48558536302174,0.0,0.0,26.0341138154903,19.29844981363207,14.956880817547455,40.53290846237666,3382.8780564852163
 06/08  11:00:00,14.049999999999999,7.283333333333334,21.112401209021282,0.0,0.0,25.76865014656433,19.716954915732437,15.47127000562434,0.0,0.0
 06/08  12:00:00,15.266666666666666,7.116666666666667,11.120883050648743,0.0,0.0,25.409960507302753,20.07436440390843,16.146155469187825,0.0,0.0
 06/08  13:00:00,15.833333333333334,7.283333333333334,14.995450406865396,0.0,0.0,25.316916392253415,19.46942035251322,16.493493209142706,0.0,0.0
 06/08  14:00:00,14.833333333333334,8.341666666666667,12.586263124490335,0.0,0.0,25.278753012991473,18.642022091873063,15.890173229270914,0.0,0.0
 06/08  15:00:00,15.166666666666666,8.450000000000001,8.559003562582205,0.0,0.0,25.1767948103553,17.691640465888984,16.080246677897986,0.0,0.0
 06/08  16:00:00,14.833333333333334,5.2250000000000005,4.231724774814046,0.0,0.0,25.269650555293776,17.341706720524428,16.379675867951132,0.0,0.0
 06/08  17:00:00,13.241666666666667,8.525,6.847656476860084,0.0,0.0,25.353978951082002,15.305279193630588,15.327950003485276,0.0,0.0
 06/08  18:00:00,12.408333333333331,6.041666666666667,6.309444680546662,0.0,0.0,25.253877133583334,14.332175593609454,15.49900298127099,0.0,0.0
 06/08  19:00:00,14.125,6.633333333333333,11.802878865323253,0.0,0.0,25.31943698975111,15.20030936037997,15.965200011232215,0.0,0.0
 06/08  20:00:00,14.56666666666667,8.783333333333333,2.802468790766234,0.0,0.0,25.09086316894225,15.2232455999181,15.789713452462477,0.0,0.0
 06/08  21:00:00,13.083333333333334,6.825,0.0,0.0,0.0,24.865789369783048,13.823965640172487,15.465922630176685,0.0,0.0
 06/08  22:00:00,11.683333333333332,5.266666666666667,0.0,0.0,0.0,24.681491943108266,12.194283159674015,15.153060042780472,0.0,0.0
 06/08  23:00:00,10.341666666666667,3.725,0.0,0.0,0.0,24.528012766299373,10.391959683854664,15.432046032852709,0.0,0.0
 06/08  24:00:00,8.983333333333334,2.1666666666666665,0.0,0.0,0.0,25.32020816749105,10.605334671854317,16.405902011825034,39.56317363971221,3301.9439519107523
 06/09  01:00:00,7.583333333333333,0.625,0.0,0.0,0.0,25.07515436053033,7.965586865938064,16.932811300703612,0.0,0.0
 06/09  02:00:00,7.0,0.875,0.0,0.0,0.0,25.048186827129868,7.481113352993748,17.609263314593786,42.45046218063956,3542.9171615414048
 06/09  03:00:00,7.0,1.2083333333333333,0.0,0.0,0.0,25.25286463814796,6.16490544537633,16.4491693538698,0.0,0.0
 06/09  04:00:00,6.416666666666667,1.2916666666666667,1.268675184398722,0.0,0.0,25.261113741631288,7.183483817443843,16.952612834538925,44.679541037632134,3728.9561663291993
 06/09  05:00:00,6.349999999999999,1.5,13.00205092169905,0.0,0.0,25.685093383132045,6.9706673652684294,16.098982210491467,0.0,0.0
 06/09  06:00:00,6.95,1.5,16.775688262919587,0.0,0.0,24.766092426909676,9.751135952413486,16.27414481095663,8.631260354066915,720.3653120201411
 06/09  07:00:00,7.491666666666667,1.8499999999999999,14.761748172202175,0.0,0.0,25.604094707328148,14.88535187618396,16.278220195120465,20.129394284919414,1680.0
 06/09  08:00:00,8.575000000000001,2.1,16.700683547494023,0.0,0.0,24.87821892482369,17.122233237729755,16.240775377920702,28.384743795353064,2368.991778948805
 06/09  09:00:00,10.075000000000001,1.4583333333333333,13.17111498366082,0.0,0.0,25.29022456722919,19.925297622764152,16.291858922202447,0.0,0.0
 06/09  10:00:00,10.291666666666666,2.8083333333333336,14.798469884798372,0.0,0.0,24.814101852012055,20.01864511763034,15.80959064478216,0.0,0.0
 06/09  11:00:00,9.591666666666669,3.516666666666667,14.159890900585168,0.0,0.0,25.15470209326598,19.996576125811146,15.651950261822384,29.326448308924228,2447.586472877813
 06/09  12:00:00,9.358333333333334,3.6833333333333336,6.774933976329066,0.0,0.0,25.010909050839242,18.11746846427504,15.179218075628691,0.0,0.0
 06/09  13:00:00,9.516666666666667,4.391666666666667,7.819305772831831,0.0,0.0,24.84227868201796,16.73458867321074,15.26865003048492,39.27125247553262,3277.5802006284234
 06/09  14:00:00,9.775,4.891666666666666,16.627411247015825,0.0,0.0,25.58241993150159,17.338951430038936,14.65636567337404,0.0,0.0
 06/09  15:00:00,10.308333333333334,4.516666666666667,10.418504559739159,0.0,0.0,25.040591802461478,17.790944191942,14.99464044051706,0.0,0.0
 06/09  16:00:00,11.125,4.1000000000000005,10.513332959151159,0.0,0.0,24.760616277218578,17.874978635292763,15.356584704778498,0.0,0.0
 06/09  17:00:00,11.908333333333333,3.516666666666667,3.9889930984928714,0.0,0.0,24.60324195642868,17.688878347607783,15.775702786123064,0.0,0.0
 06/09  18:00:00,12.258333333333333,3.1,3.495536210357298,0.0,0.0,24.51448622559325,17.018212108635712,16.032371140818483,0.0,0.0
 06/09  19:00:00,12.358333333333334,2.1666666666666665,18.49696588940704,0.0,0.0,24.462170231639366,16.812221030893514,16.28815558544901,0.0,0.0
 06/09  20:00:00,12.4,1.5,2.123111352711354,0.0,0.0,25.2375823989937,18.08582460867208,17.36626087027906,42.748435829745006,3567.786053442051
 06/09  21:00:00,12.049999999999999,1.5,0.0,0.0,0.0,25.91691419582646,16.34060599432519,16.758107507305507,0.0,0.0
 06/09  22:00:00,10.924999999999999,2.1416666666666666,0.0,0.0,0.0,25.343550545863636,14.716409402711081,16.2913662351482,0.0,0.0
 06/09  23:00:00,10.766666666666666,2.308333333333333,0.0,0.0,0.0,24.988865609485597,13.347528959913063,16.188383309282823,0.0,0.0
 06/09  24:00:00,11.1,2.1,0.0,0.0,0.0,24.662596289607208,11.858395277926112,16.309675474723154,0.0,0.0
 06/10  01:00:00,11.1,2.391666666666667,0.0,0.0,0.0,25.294204383601905,12.41199112292468,16.794147721505727,39.65385202051215,3309.511972964323
 06/10  02:00:00,10.983333333333334,1.0833333333333335,0.0,0.0,0.0,25.20305914111685,10.652566239840732,16.7217686275811,0.0,0.0
 06/10  03:00:00,9.85,1.5166666666666668,0.0,0.0,0.0,24.666117130416968,9.29246572035104,16.34378359926406,8.797268831046978,734.2203857187793
 06/10  04:00:00,9.566666666666666,1.0833333333333335,3.386675498048356,0.0,0.0,25.751573973404604,10.129292478195035,16.98308499075974,20.129394284919414,1680.0
 06/10  05:00:00,10.133333333333333,1.2249999999999999,28.794880460699062,0.0,0.0,25.000672367147434,9.129221612202135,16.532800526428293,0.0,0.0
 06/10  06:00:00,10.475,1.75,36.4439469323508,0.0,0.0,24.665887148811493,12.093936697718503,16.309718435410428,0.0,0.0
 06/10  07:00:00,10.833333333333334,2.1416666666666666,32.8959987710372,0.0,0.0,24.864823295183044,16.923498789567425,16.396625838589845,27.20697793967994,2270.695396577617
 06/10  08:00:00,12.049999999999999,3.1833333333333336,40.93256722995865,0.0,0.0,25.71697553389033,20.693095016038683,15.84128027199626,0.0,0.0
 06/10  09:00:00,13.791666666666666,3.016666666666667,37.7358473996342,0.0,0.0,25.35981296374709,25.348206224901418,16.274001034167522,0.0,0.0
